,Date Time,inci #,Description,Address,dispo
0,6/20/2024 12:01:58 AM,202406200001,Traffic Stop,7000 Block of DOVER AV,
1,6/20/2024 12:13:38 AM,202406200002,415V VERBAL FIGHT,300 Block of BELL AV,
2,6/20/2024 12:33:11 AM,202406200003,SECURITY CHECK,1900 Block of CORDELIA RD,
3,6/20/2024 1:00:26 AM,202406200006,911 CELL PHONE HANG UP,1400 Block of JAMBOREE DR,
4,6/20/2024 1:16:26 AM,202406200007,911 CELL PHONE HANG UP,700 Block of ASH CT,
5,6/20/2024 1:28:56 AM,202406200008,459C BURGLARY - COMMERCIAL,1700 Block of N TEXAS ST,
6,6/20/2024 1:31:51 AM,202406200009,TRESPASSING TRANSIENT/CAMP,1900 Block of W TEXAS ST,
7,6/20/2024 2:24:28 AM,202406200012,242 BATTERY,2300 Block of N TEXAS ST,
8,6/20/2024 2:54:43 AM,202406200013,AUDIBLE ALARM,400 Block of LOPES RD,
9,6/20/2024 3:26:45 AM,202406200014,WELFARE CHECK,1800 Block of FAIRFIELD AV,
10,6/20/2024 3:32:48 AM,202406200015,911 HANG UP,2100 Block of N TEXAS ST,
11,6/20/2024 3:58:53 AM,202406200016,OCCUPIED SUSPICOUS VEHICLE,1200 Block of MEADOWLARK DR,
12,6/20/2024 4:14:35 AM,202406200017,AUDIBLE ALARM,800 Block of TAFT ST,
13,6/20/2024 4:36:19 AM,202406200019,SUSPICIOUS PERSON,300 Block of TEXAS ST,
14,6/20/2024 5:22:49 AM,202406200021,SILENT ALARM,4000 Block of SCOTCH PINE CT,
15,6/20/2024 6:00:53 AM,202406200023,SECURITY CHECK,100 Block of E TABOR AV,
16,6/20/2024 6:12:34 AM,202406200025,AUDIBLE ALARM,2100 Block of CORDELIA RD,
17,6/20/2024 6:19:08 AM,202406200026,911 CELL PHONE HANG UP,0 Block of LAKESHORE DR,
18,6/20/2024 6:46:43 AM,202406200027,911 CELL PHONE HANG UP,700 Block of WEBSTER ST,
19,6/20/2024 7:08:14 AM,202406200028,TRAFFIC HAZARD,7200 Block of EB AIR BASE PKWY,
20,6/20/2024 7:13:00 AM,202406200029,STOLEN VEHICLE - RECOVERY,7100 Block of DUSTIN WY,
21,6/20/2024 7:14:51 AM,202406200030,FOLLOW UP,5000 Block of BUSINESS CENTER DR,
22,6/20/2024 7:15:09 AM,202406200031,911 HANG UP,100 Block of NORTON ST,
23,6/20/2024 7:23:17 AM,202406200032,ANIMAL CALL,1700 Block of REX CLIFT LN,
24,6/20/2024 7:29:47 AM,202406200034,EQUIPMENT ISSUE,1000 Block of WEBSTER ST,
25,6/20/2024 7:33:10 AM,202406200035,911 CELL PHONE HANG UP,0 Block of WB I80,
26,6/20/2024 7:33:12 AM,202406200036,SUSPICIOUS PERSON WITH A WEAPON,0 Block of NEITZEL RD,
27,6/20/2024 7:52:06 AM,202406200037,ABANDONED VEHICLE,2300 Block of FAIRFIELD AV,
28,6/20/2024 7:55:16 AM,202406200038,Traffic Stop,0 Block of CEMENT HILL RD,
29,6/20/2024 8:00:30 AM,202406200039,ABANDONED VEHICLE,2300 Block of CUNNINGHAM DR,
30,6/20/2024 8:00:51 AM,202406200040,SUSPICIOUS PERSON,11200 Block of TRAVIS BL,
31,6/20/2024 8:03:04 AM,202406200041,ABANDONED VEHICLE,2200 Block of FAIRFIELD AV,
