,Date Time,inci #,Description,Address,dispo
0,6/18/2024 12:02:57 AM,202406180001,AUDIBLE ALARM,2200 Block of CORDELIA RD,
1,6/18/2024 12:05:30 AM,202406180002,AUDIBLE ALARM,200 Block of E ATLANTIC AV,
2,6/18/2024 12:08:52 AM,202406180003,911 CELL PHONE HANG UP,300 Block of CANVASBACK DR,
3,6/18/2024 12:10:25 AM,202406180004,SECURITY CHECK,1300 Block of HOLIDAY LN,
4,6/18/2024 12:11:47 AM,202406180005,AUDIBLE ALARM,2700 Block of DOVER AV,
5,6/18/2024 12:43:52 AM,202406180006,911 CELL PHONE HANG UP,1700 Block of SAN CARLOS ST,
6,6/18/2024 1:54:23 AM,202406180011,SHOTS FIRED,2700 Block of SOHO LN,
7,6/18/2024 2:01:47 AM,202406180012,FOLLOW UP,1000 Block of WEBSTER ST,
8,6/18/2024 2:20:47 AM,202406180015,415 DISTURBING THE PEACE,300 Block of E ALASKA AV,
9,6/18/2024 2:47:25 AM,202406180017,SUSPICIOUS PERSON HOMELESS,1700 Block of W TEXAS ST,
10,6/18/2024 3:22:06 AM,202406180020,FOLLOW UP,1500 Block of PHOENIX DR,
11,6/18/2024 3:24:41 AM,202406180021,911 HANG UP,100 Block of CANNON DR,
12,6/18/2024 3:30:14 AM,202406180022,Traffic Stop,0 Block of E TRAVIS BL,
13,6/18/2024 4:53:13 AM,202406180026,911 CELL PHONE HANG UP,2400 Block of MARTIN RD,
14,6/18/2024 5:47:26 AM,202406180029,AUDIBLE ALARM,1800 Block of N TEXAS ST,
15,6/18/2024 6:02:17 AM,202406180030,SECURITY CHECK,1000 Block of WEBSTER ST,
16,6/18/2024 6:24:06 AM,202406180031,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,2200 Block of GATEWAY CT,
17,6/18/2024 6:29:04 AM,202406180032,SECURITY CHECK,4300 Block of CENTRAL PL,
18,6/18/2024 6:31:32 AM,202406180033,AUDIBLE ALARM,1000 Block of UNION AV,
19,6/18/2024 6:52:40 AM,202406180034,SUSPICIOUS PERSON,1300 Block of W TEXAS ST,
20,6/18/2024 7:09:01 AM,202406180036,AUDIBLE ALARM,2400 Block of DIGERUD DR,
21,6/18/2024 7:23:49 AM,202406180038,911 CELL PHONE HANG UP,0 Block of N TEXAS ST,
22,6/18/2024 7:43:38 AM,202406180039,AUDIBLE ALARM,1600 Block of SHADYWOOD CT,
23,6/18/2024 7:44:53 AM,202406180040,SUSPICIOUS PERSON HOMELESS,3600 Block of HILBORN RD,
24,6/18/2024 7:51:01 AM,202406180041,594L VANDALISM - LATE,2200 Block of BELLAMY CT,
25,6/18/2024 7:54:36 AM,202406180042,FOLLOW UP,1800 Block of N TEXAS ST,
26,6/18/2024 7:56:58 AM,202406180043,FOLLOW UP,500 Block of PENNSYLVANIA AV,
27,6/18/2024 8:01:00 AM,202406180045,VEHICLE ACCIDENT - NO DETAILS,1900 Block of N TEXAS ST,
28,6/18/2024 8:03:49 AM,202406180047,SUSPICIOUS PERSON HOMELESS,1300 Block of OLIVER RD,
29,6/18/2024 8:09:21 AM,202406180048,SECURITY CHECK TRANSIENT CAMPS,8600 Block of LINEAR PARK PATHWAY,
30,6/18/2024 8:19:34 AM,202406180051,FOLLOW UP,8600 Block of LINEAR PARK PATHWAY,
31,6/18/2024 8:27:42 AM,202406180052,SECURITY CHECK,200 Block of RED TOP RD,
32,6/18/2024 8:33:32 AM,202406180053,SUSPICIOUS PERSON HOMELESS,1900 Block of W TEXAS ST,
33,6/18/2024 8:41:15 AM,202406180055,166 COURT ORDER VIOLATION,200 Block of UTAH ST,
34,6/18/2024 8:44:51 AM,202406180056,SECURITY CHECK,1700 Block of W TEXAS ST,
35,6/18/2024 8:57:07 AM,202406180058,UNOCCUPIED SUSPICIOUS VEHICLE,1000 Block of HORIZON DR,
36,6/18/2024 8:59:07 AM,202406180059,SECURITY CHECK,2100 Block of W TEXAS ST,
37,6/18/2024 9:02:48 AM,202406180060,ABANDONED VEHICLE,2900 Block of HANFORD CT,
38,6/18/2024 9:02:51 AM,202406180061,166 COURT ORDER VIOLATION,2300 Block of COURAGE DR,
39,6/18/2024 9:05:51 AM,202406180062,911 HANG UP,400 Block of CHADBOURNE RD,
40,6/18/2024 9:08:28 AM,202406180063,SECURITY CHECK,1700 Block of W TEXAS ST,
41,6/18/2024 9:13:18 AM,202406180065,ABANDONED VEHICLE,600 Block of GALLERY CT,
42,6/18/2024 9:19:06 AM,202406180066,415 DISTURBING THE PEACE,2300 Block of COURAGE DR,
43,6/18/2024 9:19:09 AM,202406180067,CITIZEN ASSIST,800 Block of WASHINGTON ST,
44,6/18/2024 9:21:43 AM,202406180068,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
45,6/18/2024 9:25:16 AM,202406180069,TRESPASSING TRANSIENT/CAMP,2300 Block of E ALASKA AV,
46,6/18/2024 9:29:23 AM,202406180070,911 CELL PHONE HANG UP,1200 Block of KENSINGTON DR,
47,6/18/2024 9:31:41 AM,202406180071,SECURITY CHECK,6700 Block of COURAGE DR,
48,6/18/2024 9:33:32 AM,202406180072,SECURITY CHECK,1900 Block of KIDDER AV,
49,6/18/2024 9:36:16 AM,202406180073,SECURITY CHECK,0 Block of SUNSET AV,
50,6/18/2024 9:37:34 AM,202406180074,ABANDONED VEHICLE,700 Block of LINK RD,
51,6/18/2024 9:45:27 AM,202406180076,FOLLOW UP,1000 Block of WEBSTER ST,
52,6/18/2024 9:48:31 AM,202406180077,SUSPICIOUS PERSON HOMELESS,0 Block of N TEXAS ST,
53,6/18/2024 9:51:53 AM,202406180080,ABANDONED VEHICLE,800 Block of CORDELIA RD,
54,6/18/2024 10:08:24 AM,202406180083,SECURITY CHECK TRANSIENT CAMPS,200 Block of E ALASKA AV,
55,6/18/2024 10:09:00 AM,202406180084,459VL BURGLARY - VEHICLE - LATE,4800 Block of SILVERADO DR,
56,6/18/2024 10:16:00 AM,202406180085,FOLLOW UP,2200 Block of BELLAMY CT,
57,6/18/2024 10:27:58 AM,202406180086,ABANDONED VEHICLE,1900 Block of DAWNVIEW PL,
58,6/18/2024 10:28:45 AM,202406180087,SECURITY CHECK TRANSIENT CAMPS,0 Block of AIR BASE PKWY,
59,6/18/2024 10:32:56 AM,202406180088,SECURITY CHECK TRANSIENT CAMPS,0 Block of NELSON RD,
60,6/18/2024 10:38:37 AM,202406180089,FOLLOW UP,1200 Block of TAYLOR AV,
61,6/18/2024 10:39:26 AM,202406180090,SECURITY CHECK,1900 Block of N TEXAS ST,
62,6/18/2024 10:39:50 AM,202406180091,CITIZEN ASSIST,4000 Block of SHAKER RUN CR,
63,6/18/2024 10:42:47 AM,202406180092,CITIZEN ASSIST,1400 Block of STEWART DR,
64,6/18/2024 10:45:35 AM,202406180093,FOLLOW UP,300 Block of STATE ST,
65,6/18/2024 10:48:02 AM,202406180095,245 ASSAULT WITH A DEADLY WEAPON,1300 Block of TRAVIS BL,
66,6/18/2024 10:54:23 AM,202406180096,ABANDONED VEHICLE,0 Block of WESTPHALIAN DR,
67,6/18/2024 10:54:43 AM,202406180097,AUDIBLE ALARM,500 Block of PENNSYLVANIA AV,
68,6/18/2024 10:56:46 AM,202406180098,415 DISTURBING THE PEACE,1000 Block of WEBSTER ST,
69,6/18/2024 10:59:36 AM,202406180099,ABANDONED VEHICLE,1600 Block of SAN BRUNO ST,
70,6/18/2024 11:05:42 AM,202406180100,459VL BURGLARY - VEHICLE - LATE,200 Block of ALASKA AV,
71,6/18/2024 11:17:33 AM,202406180102,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
72,6/18/2024 11:20:44 AM,202406180103,SIGNAL LIGHT OUT,0 Block of SUISUN VALLEY RD,
73,6/18/2024 11:26:12 AM,202406180104,SECURITY CHECK,600 Block of BECK AV,
74,6/18/2024 11:28:59 AM,202406180105,ABANDONED VEHICLE,900 Block of LAUREL CREEK WY,
75,6/18/2024 11:30:22 AM,202406180106,ABANDONED VEHICLE,2300 Block of FAIRFIELD AV,
76,6/18/2024 11:34:55 AM,202406180107,911 HANG UP,100 Block of CANNON DR,
77,6/18/2024 11:43:14 AM,202406180109,SUSPICIOUS PERSON,100 Block of SUTHERLIN LN,
78,6/18/2024 11:44:00 AM,202406180110,Traffic Stop,600 Block of PENNSYLVANIA AV,
79,6/18/2024 11:45:39 AM,202406180112,242 BATTERY,800 Block of E TRAVIS BL,
80,6/18/2024 11:55:29 AM,202406180113,TRAFFIC HAZARD,0 Block of EB HWY 12,
81,6/18/2024 11:55:45 AM,202406180114,594L VANDALISM - LATE,1500 Block of HOLIDAY LN,
82,6/18/2024 12:07:50 PM,202406180117,FOLLOW UP,1000 Block of WEBSTER ST,
83,6/18/2024 12:14:49 PM,202406180118,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,800 Block of VINTAGE AV,
84,6/18/2024 12:16:17 PM,202406180119,SUSPICIOUS PERSON,1900 Block of PENNSYLVANIA AV,
85,6/18/2024 12:30:51 PM,202406180121,242 BATTERY,1700 Block of WOOLNER AV,
86,6/18/2024 12:41:22 PM,202406180122,Traffic Stop,9700 Block of PENNSYLVANIA AV,
87,6/18/2024 12:46:33 PM,202406180123,20002 HIT AND RUN - PROPERTY DAMAGE,100 Block of ALASKA AV,
88,6/18/2024 12:51:58 PM,202406180124,FOLLOW UP,1000 Block of WEBSTER ST,
89,6/18/2024 1:02:50 PM,202406180125,SUSPICIOUS PERSON,2800 Block of HILLVIEW CT,
90,6/18/2024 1:03:40 PM,202406180126,911 CELL PHONE HANG UP,1400 Block of CLEMENTINE LN,
91,6/18/2024 1:04:37 PM,202406180127,911 HANG UP,900 Block of BECK AV,
92,6/18/2024 1:10:47 PM,202406180128,BIKE/PEDESTRIAN STOP,7200 Block of E TABOR AV,
93,6/18/2024 1:15:21 PM,202406180129,ABANDONED VEHICLE,200 Block of DAHLIA ST,
94,6/18/2024 1:20:17 PM,202406180130,AUDIBLE ALARM,2800 Block of BAY TREE DR,
95,6/18/2024 1:24:54 PM,202406180131,Traffic Stop,7000 Block of DOVER AV,
96,6/18/2024 1:26:06 PM,202406180132,ABANDONED VEHICLE,300 Block of MARIGOLD DR,
97,6/18/2024 1:27:45 PM,202406180133,SECURITY CHECK,500 Block of ALASKA AV,
98,6/18/2024 1:29:28 PM,202406180134,OCCUPIED SUSPICOUS VEHICLE,1800 Block of CLAY ST,
99,6/18/2024 1:31:07 PM,202406180135,SECURITY CHECK,600 Block of BECK AV,
100,6/18/2024 1:32:37 PM,202406180136,SECURITY CHECK,1900 Block of KIDDER AV,
