,Date Time,inci #,Description,Address,dispo
0,7/30/2024 12:07:34 AM,202407300001,AUDIBLE ALARM,2400 Block of BALTIC DR,
1,7/30/2024 12:14:03 AM,202407300002,Traffic Stop,27100 Block of TRAVIS BL,
2,7/30/2024 12:15:35 AM,202407300003,415F PHYSICAL FIGHT,0 Block of BALBOA CT,
3,7/30/2024 12:19:31 AM,202407300004,BE ON THE LOOK OUT,1200 Block of B GALE WILSON BL,
4,7/30/2024 12:19:33 AM,202407300005,273 5 DOMESTIC VIOLENCE,400 Block of E TENNESSEE ST,
5,7/30/2024 1:14:07 AM,202407300007,415E LOUD NOISE,1600 Block of CAPITOLA WY,
6,7/30/2024 1:36:20 AM,202407300010,23103 RECKLESS DRIVING,0 Block of ADAMS ST,
7,7/30/2024 1:40:49 AM,202407300011,OCCUPIED SUSPICOUS VEHICLE,200 Block of ALASKA AV,
8,7/30/2024 1:51:36 AM,202407300012,FOLLOW UP,1200 Block of B GALE WILSON BL,
9,7/30/2024 1:54:35 AM,202407300013,488 PETTY THEFT,300 Block of TRAVIS BL,
10,7/30/2024 2:10:40 AM,202407300014,AUDIBLE ALARM,2400 Block of HUNTINGTON DR,
11,7/30/2024 2:28:01 AM,202407300015,SECURITY CHECK,2700 Block of N TEXAS ST,
12,7/30/2024 3:51:06 AM,202407300023,911 CELL PHONE HANG UP,1300 Block of CROWLEY LN,
13,7/30/2024 4:11:31 AM,202407300024,911 CELL PHONE HANG UP,300 Block of BECK AV,
14,7/30/2024 4:18:06 AM,202407300025,STOLEN VEHICLE - RECOVERY,1000 Block of WEBSTER ST,
15,7/30/2024 4:25:32 AM,202407300026,10851 VEHICLE THEFT,800 Block of SECOND ST,
16,7/30/2024 5:12:47 AM,202407300029,AUDIBLE ALARM,1700 Block of TRAVIS BL,
17,7/30/2024 6:15:19 AM,202407300034,Traffic Stop,5400 Block of AIR BASE PKWY,
18,7/30/2024 6:23:24 AM,202407300035,10851L VEHICLE THEFT - LATE,5300 Block of GATHER WY,
19,7/30/2024 6:30:55 AM,202407300036,22500E BLOCKED DRIVEWAY,4200 Block of TULANE CT,
20,7/30/2024 6:37:24 AM,202407300037,23103 RECKLESS DRIVING,0 Block of WB AIR BASE PKWY,
21,7/30/2024 7:02:57 AM,202407300040,SECURITY CHECK,8600 Block of LINEAR PARK PATHWAY,
22,7/30/2024 7:12:37 AM,202407300041,SECURITY CHECK,27200 Block of EB HWY 12,
23,7/30/2024 7:15:05 AM,202407300042,SECURITY CHECK,4900 Block of VANDEN RD,
24,7/30/2024 7:16:53 AM,202407300043,TRESPASSING TRANSIENT/CAMP,1200 Block of KENTUCKY ST,
25,7/30/2024 7:23:27 AM,202407300044,23103 RECKLESS DRIVING,0 Block of VANDEN RD,
26,7/30/2024 7:25:48 AM,202407300045,SECURITY CHECK,2900 Block of GULF DR,
27,7/30/2024 7:33:13 AM,202407300046,ABANDONED VEHICLE,4900 Block of VANDEN RD,
28,7/30/2024 7:35:45 AM,202407300047,Traffic Stop,5000 Block of GRAMERCY CR,
29,7/30/2024 7:38:17 AM,202407300048,CITIZEN ASSIST,1000 Block of WEBSTER ST,
30,7/30/2024 7:39:04 AM,202407300049,FOLLOW UP,1000 Block of WEBSTER ST,
31,7/30/2024 7:41:06 AM,202407300050,WELFARE CHECK,200 Block of SANTA BARBARA WY,
32,7/30/2024 7:43:59 AM,202407300051,Traffic Stop,2800 Block of GULF DR,
33,7/30/2024 7:47:39 AM,202407300052,FLOCK HIT,0 Block of N TEXAS ST,
34,7/30/2024 7:47:42 AM,202407300053,602L TRESPASSING,1500 Block of HOLIDAY LN,
35,7/30/2024 7:53:11 AM,202407300055,VERIFY CITE VERIFICATION,1000 Block of WEBSTER ST,
36,7/30/2024 7:59:11 AM,202407300057,AUDIBLE ALARM,3300 Block of N TEXAS ST,
37,7/30/2024 8:00:53 AM,202407300058,Traffic Stop,7000 Block of DOVER AV,
38,7/30/2024 8:12:48 AM,202407300060,FOLLOW UP,1300 Block of TRAVIS BL,
39,7/30/2024 8:16:36 AM,202407300061,Traffic Stop,7000 Block of DOVER AV,
