,Date Time,inci #,Description,Address,dispo
0,7/22/2024 12:01:28 AM,202407220001,SECURITY CHECK,300 Block of JACKSON ST,
1,7/22/2024 12:09:32 AM,202407220002,AUDIBLE ALARM,2000 Block of MEYER WY,
2,7/22/2024 12:21:35 AM,202407220004,WELFARE CHECK,300 Block of BECK AV,
3,7/22/2024 1:14:02 AM,202407220007,AUDIBLE ALARM,5000 Block of LAKEVIEW CR,
4,7/22/2024 1:17:40 AM,202407220008,AUDIBLE ALARM,3300 Block of N TEXAS ST,
5,7/22/2024 2:15:38 AM,202407220010,SUSPICIOUS PERSON HOMELESS,2400 Block of N TEXAS ST,
6,7/22/2024 2:20:21 AM,202407220012,SECURITY CHECK,1700 Block of W TEXAS ST,
7,7/22/2024 2:25:04 AM,202407220013,AUDIBLE ALARM,3300 Block of N TEXAS ST,
8,7/22/2024 2:29:36 AM,202407220014,OCCUPIED SUSPICOUS VEHICLE,0 Block of ILLINOIS ST,
9,7/22/2024 2:54:19 AM,202407220015,AUDIBLE ALARM,100 Block of GROBRIC CT,
10,7/22/2024 3:06:16 AM,202407220016,AUDIBLE ALARM,3300 Block of N TEXAS ST,
11,7/22/2024 3:26:05 AM,202407220019,SUBJECT SCREAMING FOR HELP,900 Block of BROADWAY ST,
12,7/22/2024 3:41:53 AM,202407220020,SUSPICIOUS PERSON HOMELESS,1900 Block of W TEXAS ST,
13,7/22/2024 3:44:50 AM,202407220021,911 CELL PHONE HANG UP,600 Block of E TRAVIS BL,
14,7/22/2024 3:58:23 AM,202407220022,273 5L DOMESTIC VIOLENCE - LATE,2100 Block of CADENASSO DR,
15,7/22/2024 4:01:00 AM,202407220025,AUDIBLE ALARM,1900 Block of N TEXAS ST,
16,7/22/2024 4:03:04 AM,202407220026,AUDIBLE ALARM,2900 Block of AUTO MALL PKWY,
17,7/22/2024 4:13:34 AM,202407220027,SECURITY CHECK,1700 Block of W TEXAS ST,
18,7/22/2024 4:49:18 AM,202407220030,VEHICLE ACCIDENT - MINOR INJURIES,0 Block of W TEXAS ST,
19,7/22/2024 5:03:04 AM,202407220032,SUSPICIOUS PERSON HOMELESS,1900 Block of W TEXAS ST,
20,7/22/2024 5:23:20 AM,202407220033,AUDIBLE ALARM,3300 Block of N TEXAS ST,
21,7/22/2024 5:50:34 AM,202407220035,911 CELL PHONE HANG UP,500 Block of WATT DR,
22,7/22/2024 5:55:47 AM,202407220036,415V VERBAL FIGHT,1700 Block of TRAVIS BL,
23,7/22/2024 6:08:11 AM,202407220037,AUDIBLE ALARM,3000 Block of PEBBLE BEACH CR,
24,7/22/2024 6:12:57 AM,202407220038,SECURITY CHECK,1700 Block of W TEXAS ST,
25,7/22/2024 6:30:01 AM,202407220039,SECURITY CHECK TRANSIENT CAMPS,0 Block of,
26,7/22/2024 6:47:29 AM,202407220040,415 DISTURBING THE PEACE,3000 Block of N TEXAS ST,
27,7/22/2024 7:00:21 AM,202407220041,AUDIBLE ALARM,3300 Block of N TEXAS ST,
28,7/22/2024 7:04:06 AM,202407220043,SECURITY CHECK,4900 Block of VANDEN RD,
29,7/22/2024 7:12:18 AM,202407220045,10851L VEHICLE THEFT - LATE,1600 Block of PARK LN,
30,7/22/2024 7:21:28 AM,202407220047,594L VANDALISM - LATE,2100 Block of CADENASSO DR,
31,7/22/2024 7:29:03 AM,202407220048,FOLLOW UP,1000 Block of WEBSTER ST,
32,7/22/2024 7:29:30 AM,202407220049,911 CELL PHONE HANG UP,0 Block of UNION AV,
33,7/22/2024 7:35:00 AM,202407220050,911 HANG UP,2500 Block of HILBORN RD,
34,7/22/2024 7:38:22 AM,202407220051,SECURITY CHECK,4900 Block of VANDEN RD,
35,7/22/2024 7:40:48 AM,202407220052,SECURITY CHECK,1700 Block of W TEXAS ST,
36,7/22/2024 7:54:24 AM,202407220053,Traffic Stop,11500 Block of W TEXAS ST,
37,7/22/2024 7:59:00 AM,202407220054,10851L VEHICLE THEFT - LATE,200 Block of JACKSON ST,
38,7/22/2024 8:06:42 AM,202407220056,AUDIBLE ALARM,2900 Block of N TEXAS ST,
39,7/22/2024 8:09:08 AM,202407220057,SECURITY CHECK,2000 Block of CADENASSO DR,
40,7/22/2024 8:31:08 AM,202407220059,ABANDONED VEHICLE,3000 Block of WARING PL,
41,7/22/2024 8:34:10 AM,202407220060,FOLLOW UP,1000 Block of WEBSTER ST,
42,7/22/2024 8:35:03 AM,202407220061,SECURITY CHECK,200 Block of RED TOP RD,
43,7/22/2024 8:35:29 AM,202407220062,SECURITY CHECK,1700 Block of W TEXAS ST,
44,7/22/2024 8:36:32 AM,202407220063,Traffic Stop,27600 Block of TRAVIS BL,
45,7/22/2024 8:41:34 AM,202407220064,FOLLOW UP,500 Block of AMERICANO WY,
46,7/22/2024 8:41:36 AM,202407220065,911 CELL PHONE HANG UP,3000 Block of TRAVIS BL,
47,7/22/2024 8:45:13 AM,202407220066,FOLLOW UP,1000 Block of WEBSTER ST,
48,7/22/2024 8:45:33 AM,202407220067,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
49,7/22/2024 8:51:43 AM,202407220069,FOLLOW UP,700 Block of SEQUOIA DR,
50,7/22/2024 8:53:12 AM,202407220070,ABANDONED VEHICLE,0 Block of CASCADE LN,
51,7/22/2024 8:55:40 AM,202407220071,FOLLOW UP,700 Block of CYPRESS CR,
52,7/22/2024 8:56:09 AM,202407220072,OCCUPIED SUSPICOUS VEHICLE,0 Block of HILLVIEW DR,
53,7/22/2024 8:57:57 AM,202407220074,SUSPICIOUS PERSON WITH A WEAPON,3400 Block of N TEXAS ST,
54,7/22/2024 8:59:09 AM,202407220076,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
55,7/22/2024 9:03:10 AM,202407220078,WELFARE CHECK,1200 Block of TRAVIS BL,
56,7/22/2024 9:06:34 AM,202407220079,488 PETTY THEFT - LATE,2400 Block of VILLAGE SQUARE BL,
57,7/22/2024 9:08:18 AM,202407220080,WELFARE CHECK,700 Block of E TABOR AV,
58,7/22/2024 9:10:00 AM,202407220081,22500 PARKING VIOLATION,200 Block of CONCORD AV,
59,7/22/2024 9:14:22 AM,202407220082,488 PETTY THEFT - LATE,600 Block of JACKSON ST,
60,7/22/2024 9:27:54 AM,202407220084,SECURITY CHECK TRANSIENT CAMPS,2000 Block of N TEXAS ST,
61,7/22/2024 9:40:42 AM,202407220085,488 PETTY THEFT,2000 Block of CADENASSO DR,
62,7/22/2024 9:42:22 AM,202407220086,242L BATTERY - LATE,2900 Block of N TEXAS ST,
63,7/22/2024 9:48:52 AM,202407220088,911 CELL PHONE HANG UP,2100 Block of N TEXAS ST,
64,7/22/2024 9:55:59 AM,202407220089,Traffic Stop,5700 Block of BECK AV,
65,7/22/2024 9:57:53 AM,202407220090,VERIFY CITE VERIFICATION,1000 Block of WEBSTER ST,
