,Date Time,inci #,Description,Address,dispo
0,7/25/2024 12:46:11 AM,202407250002,FOLLOW UP,1000 Block of WEBSTER ST,
1,7/25/2024 12:47:32 AM,202407250003,AUDIBLE ALARM,1100 Block of IRONWOOD CT,
2,7/25/2024 12:59:38 AM,202407250004,FOLLOW UP,2300 Block of CHINA LN,
3,7/25/2024 1:07:39 AM,202407250006,SECURITY CHECK,5600 Block of AUTO MALL PKWY,
4,7/25/2024 1:08:42 AM,202407250008,AUDIBLE ALARM,800 Block of TEXAS ST,
5,7/25/2024 1:12:17 AM,202407250009,OCCUPIED SUSPICOUS VEHICLE,0 Block of LARKSPUR LN,
6,7/25/2024 1:13:25 AM,202407250010,AUDIBLE ALARM,500 Block of MEADOW VALLEY CR,
7,7/25/2024 1:23:30 AM,202407250011,AUDIBLE ALARM,3300 Block of N TEXAS ST,
8,7/25/2024 1:26:12 AM,202407250012,488 PETTY THEFT,5000 Block of BUSINESS CENTER DR,
9,7/25/2024 1:28:24 AM,202407250013,22500 PARKING VIOLATION,200 Block of GREAT JONES ST,
10,7/25/2024 1:34:05 AM,202407250014,SUSPICIOUS PERSON,0 Block of DICKSON HILL RD,
11,7/25/2024 1:38:45 AM,202407250015,911 CELL PHONE HANG UP,3300 Block of N TEXAS ST,
12,7/25/2024 1:51:50 AM,202407250016,SECURITY CHECK,1000 Block of WEBSTER ST,
13,7/25/2024 1:55:37 AM,202407250017,SECURITY CHECK,2400 Block of HILBORN RD,
14,7/25/2024 1:56:18 AM,202407250018,SUSPICIOUS PERSON,3300 Block of N TEXAS ST,
15,7/25/2024 1:56:40 AM,202407250019,SUSPICIOUS PERSON,1900 Block of BRISTOL LN,
16,7/25/2024 2:09:41 AM,202407250021,Traffic Stop,0 Block of EB I80,
17,7/25/2024 2:19:41 AM,202407250023,911 CELL PHONE HANG UP,100 Block of PITTMAN RD,
18,7/25/2024 2:23:23 AM,202407250024,CITIZEN ASSIST FLAG DOWN,300 Block of TRAVIS BL,
19,7/25/2024 2:39:42 AM,202407250026,911 CELL PHONE HANG UP,1600 Block of SUNSET AV,
20,7/25/2024 2:42:27 AM,202407250027,242 BATTERY,2200 Block of GATEWAY CT,
21,7/25/2024 2:45:43 AM,202407250028,911 CELL PHONE HANG UP,1400 Block of W TEXAS ST,
22,7/25/2024 3:10:17 AM,202407250030,AUDIBLE ALARM,3300 Block of N TEXAS ST,
23,7/25/2024 3:14:59 AM,202407250034,SUSPICIOUS PERSON,2500 Block of SHOREY WY,
24,7/25/2024 3:49:12 AM,202407250035,SECURITY CHECK,2400 Block of SHOREY WY,
25,7/25/2024 4:19:57 AM,202407250040,Traffic Stop,7300 Block of EB I80,
26,7/25/2024 5:48:09 AM,202407250043,WELFARE CHECK,600 Block of PACIFIC AV,
27,7/25/2024 5:50:54 AM,202407250044,23152 DRUNK DRIVING,0 Block of MANUEL CAMPOS PKWY OFF,
28,7/25/2024 6:16:26 AM,202407250046,SECURITY CHECK,0 Block of PENNSYLVANIA AV,
29,7/25/2024 6:42:47 AM,202407250048,Traffic Stop,14200 Block of WALTERS RD,
30,7/25/2024 6:44:50 AM,202407250049,211 ROBBERY,11500 Block of W TEXAS ST OFF,
31,7/25/2024 7:00:19 AM,202407250050,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
32,7/25/2024 7:05:33 AM,202407250051,SUSPICIOUS PERSON,2500 Block of HASTINGS WY,
33,7/25/2024 7:16:23 AM,202407250052,TRESPASSING TRANSIENT/CAMP,4600 Block of BUSINESS CENTER DR,
34,7/25/2024 7:16:55 AM,202407250053,AUDIBLE ALARM,2200 Block of CORMORANT DR,
35,7/25/2024 7:20:33 AM,202407250054,SUSPICIOUS PERSON,3300 Block of N TEXAS ST,
36,7/25/2024 7:24:18 AM,202407250055,Traffic Stop,11600 Block of WATERMAN BL,
37,7/25/2024 7:28:31 AM,202407250056,TRESPASSING TRANSIENT/CAMP,4400 Block of CENTRAL WY,
38,7/25/2024 7:38:25 AM,202407250057,911 CELL PHONE HANG UP,2300 Block of N WATNEY WY,
39,7/25/2024 7:39:03 AM,202407250058,FOUND PROPERTY,0 Block of OLIVER RD,
40,7/25/2024 7:43:23 AM,202407250059,Traffic Stop,5400 Block of AIR BASE PKWY,
41,7/25/2024 7:51:55 AM,202407250061,Traffic Stop,11200 Block of TRAVIS BL,
42,7/25/2024 7:58:11 AM,202407250062,Traffic Stop,5400 Block of AIR BASE PKWY,
43,7/25/2024 8:07:38 AM,202407250063,TRESPASSING TRANSIENT/CAMP,2200 Block of N TEXAS ST,
44,7/25/2024 8:09:37 AM,202407250065,ABANDONED VEHICLE,0 Block of PACIFIC AV,
45,7/25/2024 8:10:38 AM,202407250066,Traffic Stop,7200 Block of E TABOR AV,
46,7/25/2024 8:20:28 AM,202407250067,594L VANDALISM - LATE,1600 Block of N TEXAS ST,
47,7/25/2024 8:24:14 AM,202407250068,166 COURT ORDER VIOLATION,2000 Block of PENNSYLVANIA AV,
48,7/25/2024 8:26:36 AM,202407250069,459VL BURGLARY - VEHICLE - LATE,2100 Block of CADENASSO DR,
49,7/25/2024 8:35:37 AM,202407250071,AUDIBLE ALARM,1000 Block of HICKORY AV,
50,7/25/2024 8:35:49 AM,202407250072,488 PETTY THEFT,3000 Block of TRAVIS BL,
51,7/25/2024 8:36:19 AM,202407250074,Traffic Stop,11600 Block of WB AIR BASE PKWY,
52,7/25/2024 8:38:57 AM,202407250076,653M PRANK/ANNOYING PHONE CALLS,2900 Block of MILLER DR,
53,7/25/2024 8:42:09 AM,202407250077,Traffic Stop,8800 Block of MANUEL CAMPOS PKWY,
54,7/25/2024 8:45:08 AM,202407250078,CITIZEN ASSIST FLAG DOWN,3000 Block of TRAVIS BL,
55,7/25/2024 8:56:23 AM,202407250080,415 DISTURBING THE PEACE,1300 Block of HOLIDAY LN,
56,7/25/2024 8:57:00 AM,202407250081,459CL BURGLARY - COMMERCIAL - LATE,900 Block of BECK AV,
57,7/25/2024 8:57:47 AM,202407250082,Traffic Stop,7200 Block of EB AIR BASE PKWY,
58,7/25/2024 8:58:31 AM,202407250083,ABANDONED VEHICLE,1700 Block of ENTERPRISE DR,
59,7/25/2024 9:04:25 AM,202407250085,Traffic Stop,0 Block of AIR BASE PKWY,
60,7/25/2024 9:10:50 AM,202407250087,242 BATTERY,0 Block of BECK AV,
61,7/25/2024 9:14:48 AM,202407250089,FOLLOW UP,1000 Block of WEBSTER ST,
62,7/25/2024 9:21:23 AM,202407250090,Traffic Stop,7200 Block of EB AIR BASE PKWY,
63,7/25/2024 9:34:38 AM,202407250091,911 CELL PHONE HANG UP,4900 Block of SILVER CREEK RD,
64,7/25/2024 9:39:22 AM,202407250092,FOLLOW UP,1000 Block of WEBSTER ST,
65,7/25/2024 9:42:43 AM,202407250094,Traffic Stop,26700 Block of VANDEN RD,
66,7/25/2024 9:43:03 AM,202407250095,ABANDONED VEHICLE,1200 Block of DANA DR,
67,7/25/2024 9:46:36 AM,202407250096,594L VANDALISM - LATE,600 Block of WEBSTER ST,
68,7/25/2024 9:51:42 AM,202407250098,SECURITY CHECK,1200 Block of EMPIRE ST,
69,7/25/2024 9:53:06 AM,202407250099,ABANDONED VEHICLE,100 Block of E PACIFIC AV,
70,7/25/2024 9:53:50 AM,202407250100,911 CELL PHONE HANG UP,4100 Block of CEMENT HILL RD,
71,7/25/2024 9:58:28 AM,202407250101,Traffic Stop,26700 Block of VANDEN RD,
72,7/25/2024 9:58:30 AM,202407250102,AUDIBLE ALARM,1700 Block of ENTERPRISE DR,
73,7/25/2024 10:07:33 AM,202407250103,Traffic Stop,26700 Block of VANDEN RD,
74,7/25/2024 10:08:22 AM,202407250104,ABANDONED VEHICLE,1500 Block of TOMMY LN,
75,7/25/2024 10:14:03 AM,202407250105,415L DISTURBANCE - LATE,2500 Block of PEMBROOK WY,
76,7/25/2024 10:14:21 AM,202407250106,MISSING PERSON,1000 Block of WEBSTER ST,
77,7/25/2024 10:17:56 AM,202407250107,415V VERBAL FIGHT,0 Block of E TABOR AV,
78,7/25/2024 10:19:32 AM,202407250108,ABANDONED VEHICLE,400 Block of EL CAMINO DR,
79,7/25/2024 10:21:32 AM,202407250109,Traffic Stop,26700 Block of VANDEN RD,
80,7/25/2024 10:23:48 AM,202407250110,SECURITY CHECK,1900 Block of BRISTOL LN,
81,7/25/2024 10:26:10 AM,202407250111,ABANDONED VEHICLE,0 Block of PASSION LN,
82,7/25/2024 10:45:03 AM,202407250112,WELFARE CHECK,2800 Block of OWENS ST,
83,7/25/2024 10:47:08 AM,202407250113,911 CELL PHONE HANG UP,0 Block of POPPY HILLS CT,
84,7/25/2024 10:54:11 AM,202407250115,Traffic Stop,7200 Block of E TRAVIS BL,
85,7/25/2024 11:02:15 AM,202407250116,22500 PARKING VIOLATION,0 Block of MANZANITA AV,
86,7/25/2024 11:04:53 AM,202407250117,Traffic Stop,8200 Block of HWY 12,
87,7/25/2024 11:05:36 AM,202407250118,Traffic Stop,1600 Block of N TEXAS ST,
88,7/25/2024 11:10:32 AM,202407250120,SECURITY CHECK,11300 Block of VANDEN RD,
89,7/25/2024 11:10:49 AM,202407250121,20002 HIT AND RUN - PROPERTY DAMAGE,1500 Block of TRAVIS BL,
90,7/25/2024 11:11:13 AM,202407250123,FIRE - POLICE NEEDED,0 Block of ONE LAKE DR,
91,7/25/2024 11:20:04 AM,202407250124,166L COURT ORDER VIOLATION - LATE,2300 Block of CHINA LN,
92,7/25/2024 11:20:59 AM,202407250125,Traffic Stop,7200 Block of E TABOR AV,
93,7/25/2024 11:28:14 AM,202407250126,ABANDONED VEHICLE,300 Block of HAMILTON DR,
94,7/25/2024 11:33:05 AM,202407250127,STOLEN VEHICLE - RECOVERY,2000 Block of N TEXAS ST,
95,7/25/2024 11:34:29 AM,202407250128,Traffic Stop,10900 Block of SUNSET AV,
96,7/25/2024 11:35:49 AM,202407250132,911 HANG UP,100 Block of CANNON DR,
97,7/25/2024 11:38:06 AM,202407250133,CIVIL STANDBY,1000 Block of TYLER ST,
98,7/25/2024 11:38:48 AM,202407250134,TRAFFIC HAZARD,0 Block of CUNNINGHAM DR,
99,7/25/2024 11:39:59 AM,202407250135,WELFARE CHECK,1300 Block of SANDERLING DR,
100,7/25/2024 11:41:12 AM,202407250136,CITIZEN ASSIST,400 Block of EL CAMINO DR,
101,7/25/2024 11:41:19 AM,202407250137,Traffic Stop,2400 Block of N TEXAS ST,
102,7/25/2024 11:42:30 AM,202407250138,594 VANDALISM IN PROGRESS,400 Block of WEBSTER ST,
103,7/25/2024 11:45:50 AM,202407250139,WELFARE CHECK,2900 Block of ORCHID ST,
104,7/25/2024 11:48:40 AM,202407250141,ABANDONED VEHICLE,3200 Block of SHELBY PL,
