,Date Time,inci #,Description,Address,dispo
0,7/21/2024 12:00:20 AM,202407210001,SECURITY CHECK,2300 Block of N TEXAS ST,
1,7/21/2024 12:02:17 AM,202407210002,AUDIBLE ALARM,1000 Block of FIRST ST,
2,7/21/2024 12:10:33 AM,202407210003,23103 RECKLESS DRIVING,3000 Block of AUTO MALL CT,
3,7/21/2024 12:13:59 AM,202407210004,AUDIBLE ALARM,2900 Block of AUTO MALL PKWY,
4,7/21/2024 12:32:05 AM,202407210007,AUDIBLE ALARM,800 Block of FIRST ST,
5,7/21/2024 12:35:18 AM,202407210008,273 5 DOMESTIC VIOLENCE,1600 Block of SAN CARLOS ST,
6,7/21/2024 12:35:49 AM,202407210009,911 CELL PHONE HANG UP,1300 Block of JAMES ST,
7,7/21/2024 12:54:40 AM,202407210011,166L COURT ORDER VIOLATION - LATE,4300 Block of CENTRAL PL,
8,7/21/2024 1:06:04 AM,202407210012,911 CELL PHONE HANG UP,100 Block of PACIFIC AV,
9,7/21/2024 1:18:14 AM,202407210013,911 CELL PHONE HANG UP,300 Block of BECK AV,
10,7/21/2024 1:26:29 AM,202407210014,415E LOUD NOISE,0 Block of SAN CARLOS ST,
11,7/21/2024 1:54:25 AM,202407210020,911 CELL PHONE HANG UP,0 Block of DYNASTY DR,
12,7/21/2024 1:54:51 AM,202407210021,415 DISTURBING THE PEACE,2400 Block of VILLAGE SQUARE BL,
13,7/21/2024 2:15:05 AM,202407210022,415V VERBAL FIGHT,1000 Block of OLIVER RD,
14,7/21/2024 2:19:47 AM,202407210024,VEHICLE ACCIDENT - NO DETAILS,0 Block of TRAVIS BL,
15,7/21/2024 2:36:06 AM,202407210025,594 VANDALISM IN PROGRESS,1900 Block of W TEXAS ST,
16,7/21/2024 2:45:05 AM,202407210027,SUSPICIOUS PERSON,1900 Block of W TEXAS ST,
17,7/21/2024 2:46:40 AM,202407210028,SUSPICIOUS PERSON WITH A WEAPON,1300 Block of HOLIDAY LN,
18,7/21/2024 2:56:36 AM,202407210030,SUSPICIOUS PERSON,1500 Block of PHOENIX DR,
19,7/21/2024 3:17:17 AM,202407210031,TRAFFIC HAZARD,2500 Block of AUTO MALL PKWY,
20,7/21/2024 3:41:44 AM,202407210032,AUDIBLE ALARM,3300 Block of N TEXAS ST,
21,7/21/2024 3:53:20 AM,202407210033,415 DISTURBING THE PEACE,600 Block of E TABOR AV,
22,7/21/2024 4:04:35 AM,202407210034,SUSPICIOUS PERSON,100 Block of ALASKA AV,
23,7/21/2024 4:11:12 AM,202407210035,594 VANDALISM IN PROGRESS,400 Block of E TRAVIS BL,
24,7/21/2024 4:32:10 AM,202407210036,20002 HIT AND RUN - PROPERTY DAMAGE,700 Block of OREGON ST,
25,7/21/2024 5:17:40 AM,202407210039,911 CELL PHONE HANG UP,1200 Block of B GALE WILSON BL,
26,7/21/2024 5:22:46 AM,202407210040,415 DISTURBING THE PEACE,0 Block of HILL GLEN DR,
27,7/21/2024 5:51:04 AM,202407210041,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,0 Block of CLAY BANK RD,
28,7/21/2024 6:03:48 AM,202407210042,SUSPICIOUS PERSON HOMELESS,1600 Block of W TEXAS ST,
29,7/21/2024 6:06:33 AM,202407210043,WELFARE CHECK,5200 Block of TUSCANY DR,
30,7/21/2024 6:28:38 AM,202407210044,SECURITY CHECK,400 Block of CHADBOURNE RD,
31,7/21/2024 7:34:04 AM,202407210045,SECURITY CHECK,27200 Block of LINEAR PARK PATHWAY,
32,7/21/2024 7:48:53 AM,202407210047,SUSPICIOUS PERSON HOMELESS,2200 Block of N TEXAS ST,
33,7/21/2024 7:56:42 AM,202407210048,PARKING VIOLATION,6100 Block of CAMBRIDGE DR,
34,7/21/2024 8:00:03 AM,202407210049,SUSPICIOUS PERSON HOMELESS,2000 Block of N TEXAS ST,
35,7/21/2024 8:03:17 AM,202407210050,Traffic Stop,6300 Block of CEMENT HILL RD,
36,7/21/2024 8:07:12 AM,202407210051,Traffic Stop,11100 Block of TRAVIS BL,
37,7/21/2024 8:20:42 AM,202407210052,PARKING VIOLATION,600 Block of PACIFIC AV,
38,7/21/2024 8:27:34 AM,202407210053,911 CELL PHONE HANG UP,300 Block of SAN ANDREAS ST,
39,7/21/2024 8:32:27 AM,202407210054,FOLLOW UP,300 Block of FIELDING CT,
40,7/21/2024 8:47:16 AM,202407210055,459VL BURGLARY - VEHICLE - LATE,400 Block of SAN MARCO ST,
