,Date Time,inci #,Description,Address,dispo
0,6/21/2024 12:02:11 AM,202406210001,FOUND PROPERTY,1000 Block of WEBSTER ST,
1,6/21/2024 12:15:41 AM,202406210002,911 CELL PHONE HANG UP,500 Block of WHISPERING BAY LN,
2,6/21/2024 12:26:04 AM,202406210003,MISSING PERSON,2000 Block of ORANGE TREE WY,
3,6/21/2024 12:46:41 AM,202406210005,VEHICLE ACCIDENT - MINOR INJURIES,0 Block of PENNSYLVANIA AV,
4,6/21/2024 12:52:15 AM,202406210006,AUDIBLE ALARM,200 Block of ATLANTIC AV,
5,6/21/2024 12:59:20 AM,202406210007,AUDIBLE ALARM,2600 Block of MAXWELL WY,
6,6/21/2024 1:43:38 AM,202406210010,AUDIBLE ALARM,2200 Block of CORDELIA RD,
7,6/21/2024 3:03:59 AM,202406210014,911 CELL PHONE HANG UP,1200 Block of B GALE WILSON BL,
8,6/21/2024 4:08:02 AM,202406210017,SUSPICIOUS PERSON HOMELESS,0 Block of WB AIR BASE PKWY,
9,6/21/2024 4:11:29 AM,202406210018,911 CELL PHONE HANG UP,1300 Block of CROWLEY LN,
10,6/21/2024 5:31:44 AM,202406210019,911 HANG UP,4700 Block of BUSINESS CENTER DR,
11,6/21/2024 6:09:34 AM,202406210021,FOLLOW UP,1400 Block of OLIVER RD,
12,6/21/2024 6:19:43 AM,202406210022,HOLD UP ALARM,1700 Block of ENTERPRISE DR,
13,6/21/2024 6:24:57 AM,202406210025,911 CELL PHONE HANG UP,0 Block of MANKAS CORNER RD,
14,6/21/2024 6:31:28 AM,202406210026,594L VANDALISM - LATE,700 Block of MIRROR CT,
15,6/21/2024 6:44:18 AM,202406210028,911 CELL PHONE HANG UP,0 Block of RANCHO SOLANO PKWY,
16,6/21/2024 6:51:28 AM,202406210030,VEHICLE ACCIDENT - MINOR INJURIES,0 Block of VANDEN RD,
17,6/21/2024 6:59:03 AM,202406210031,SECURITY CHECK,3900 Block of BUSINESS CENTER DR,
18,6/21/2024 7:11:56 AM,202406210032,415 DISTURBING THE PEACE,2100 Block of N TEXAS ST,
19,6/21/2024 7:13:14 AM,202406210033,911 CELL PHONE HANG UP,0 Block of HARBOR CENTER,
20,6/21/2024 7:14:49 AM,202406210034,911 CELL PHONE HANG UP,2100 Block of N TEXAS ST,
21,6/21/2024 7:31:14 AM,202406210038,459RL BURGLARY - RESIDENTIAL - LATE,2400 Block of SHORE VISTA,
22,6/21/2024 7:35:05 AM,202406210039,ABANDONED VEHICLE,1200 Block of MISSOURI ST,
23,6/21/2024 7:45:00 AM,202406210040,602LL TRESPASSING - LATE,2900 Block of MARKELEY LN,
24,6/21/2024 8:05:59 AM,202406210041,SECURITY CHECK,1300 Block of TRAVIS BL,
25,6/21/2024 8:16:00 AM,202406210043,911 CELL PHONE HANG UP,2000 Block of LARCHMONT CR,
26,6/21/2024 8:25:31 AM,202406210045,911 HANG UP,4500 Block of BUSINESS CENTER DR,
27,6/21/2024 8:29:55 AM,202406210046,ABANDONED VEHICLE,2200 Block of FAIRFIELD AV,
28,6/21/2024 8:34:50 AM,202406210047,SECURITY CHECK,11000 Block of TEXAS ST,
29,6/21/2024 8:43:40 AM,202406210048,ABANDONED VEHICLE,2200 Block of UNION AV,
30,6/21/2024 8:46:13 AM,202406210049,UNOCCUPIED SUSPICIOUS VEHICLE,3000 Block of PEPPERTREE DR,
31,6/21/2024 8:57:10 AM,202406210050,WELFARE CHECK,2100 Block of COURAGE DR,
32,6/21/2024 8:59:01 AM,202406210051,ABANDONED VEHICLE,0 Block of CARDINAL WY,
33,6/21/2024 9:07:58 AM,202406210052,SUBJECT SCREAMING FOR HELP,2800 Block of HOWE CT,
34,6/21/2024 9:10:55 AM,202406210055,ABANDONED VEHICLE,0 Block of E TABOR AV,
35,6/21/2024 9:18:03 AM,202406210056,PARKING VIOLATION,2500 Block of PEMBROOK WY,
36,6/21/2024 9:33:09 AM,202406210060,CITIZEN ASSIST,0 Block of OAKBROOK DR,
37,6/21/2024 9:34:51 AM,202406210061,FOLLOW UP,1600 Block of SUNSET AV,
38,6/21/2024 9:36:25 AM,202406210062,PUBLIC SERVICE POLICE,2400 Block of PEACH TREE DR,
39,6/21/2024 9:43:37 AM,202406210063,911 CELL PHONE HANG UP,1000 Block of CHADBOURNE RD,
40,6/21/2024 9:54:06 AM,202406210065,OCCUPIED SUSPICIOUS VEHICLE TRANSIENT,0 Block of BAY TREE DR,
41,6/21/2024 10:06:27 AM,202406210067,ABANDONED VEHICLE,2200 Block of CORMORANT DR,
42,6/21/2024 10:07:20 AM,202406210068,BE ON THE LOOK OUT,600 Block of E TRAVIS BL,
43,6/21/2024 10:08:12 AM,202406210069,FOLLOW UP,1300 Block of GATEWAY BL,
44,6/21/2024 10:10:42 AM,202406210070,459CL BURGLARY - COMMERCIAL - LATE,400 Block of LOPES RD,
45,6/21/2024 10:37:04 AM,202406210072,ABANDONED VEHICLE,1500 Block of NIGHTFALL LN,
46,6/21/2024 10:42:13 AM,202406210073,22500 PARKING VIOLATION,5000 Block of BUSINESS CENTER DR,
47,6/21/2024 10:43:17 AM,202406210074,911 CELL PHONE HANG UP,1200 Block of GULF DR,
48,6/21/2024 10:50:43 AM,202406210078,ABANDONED VEHICLE,2300 Block of CUNNINGHAM DR,
49,6/21/2024 10:55:23 AM,202406210079,911 CELL PHONE HANG UP,2300 Block of N TEXAS ST,
50,6/21/2024 11:02:10 AM,202406210080,459VL BURGLARY - VEHICLE - LATE,4700 Block of BUSINESS CENTER DR,
51,6/21/2024 11:13:37 AM,202406210081,BIKE/PEDESTRIAN STOP,1400 Block of TRAVIS BL,
52,6/21/2024 11:14:11 AM,202406210082,OCCUPIED SUSPICOUS VEHICLE,1700 Block of ENTERPRISE DR,
53,6/21/2024 11:19:27 AM,202406210083,ABANDONED VEHICLE,0 Block of SAN DIEGO ST,
54,6/21/2024 11:29:44 AM,202406210084,CITIZEN ASSIST TRANSIENT,1000 Block of WEBSTER ST,
55,6/21/2024 11:41:11 AM,202406210085,ABANDONED VEHICLE,0 Block of E TRAVIS BL,
56,6/21/2024 11:44:49 AM,202406210086,415L DISTURBANCE - LATE,2000 Block of STARLING WY,
57,6/21/2024 11:49:42 AM,202406210087,MISSING PERSON,5200 Block of TAPESTRY CT,
58,6/21/2024 11:59:27 AM,202406210088,SUSPICIOUS PERSON HOMELESS,3500 Block of NELSON RD,
59,6/21/2024 12:12:09 PM,202406210089,487L GRAND THEFT - LATE,3000 Block of N TEXAS ST,
60,6/21/2024 12:19:42 PM,202406210090,CITIZEN ASSIST FLAG DOWN,1000 Block of WEBSTER ST,
61,6/21/2024 12:33:14 PM,202406210092,PERSON DOWN,4400 Block of CENTRAL WY,
62,6/21/2024 12:34:24 PM,202406210093,ABANDONED VEHICLE,2900 Block of SHASTA DR,
63,6/21/2024 12:37:04 PM,202406210094,Traffic Stop,0 Block of WB HWY 12,
64,6/21/2024 12:49:23 PM,202406210095,Traffic Stop,0 Block of WB HWY 12,
65,6/21/2024 12:53:40 PM,202406210096,Traffic Stop,0 Block of E TABOR AV,
66,6/21/2024 12:54:09 PM,202406210097,FOLLOW UP,1000 Block of WEBSTER ST,
67,6/21/2024 1:03:23 PM,202406210098,911 HANG UP,0 Block of BALBOA CT,
68,6/21/2024 1:06:28 PM,202406210099,488 PETTY THEFT - LATE,1400 Block of TRAVIS BL,
69,6/21/2024 1:07:42 PM,202406210100,FOLLOW UP,4300 Block of CENTRAL PL,
70,6/21/2024 1:08:06 PM,202406210101,SUSPICIOUS PERSON HOMELESS,2700 Block of N TEXAS ST,
71,6/21/2024 1:10:46 PM,202406210103,PERSON DOWN,0 Block of EB AIR BASE PKWY,
72,6/21/2024 1:11:25 PM,202406210104,Traffic Stop,0 Block of W TEXAS ST,
73,6/21/2024 1:13:25 PM,202406210105,CITIZEN ASSIST TRANSIENT,1600 Block of KIDDER AV,
74,6/21/2024 1:20:19 PM,202406210108,415 DISTURBING THE PEACE,200 Block of BECK AV,
75,6/21/2024 1:29:21 PM,202406210110,Traffic Stop,0 Block of WATERMAN BL,
76,6/21/2024 1:30:56 PM,202406210111,TRAFFIC HAZARD,0 Block of TRAVIS BL,
77,6/21/2024 1:32:13 PM,202406210112,Traffic Stop,0 Block of N TEXAS ST,
78,6/21/2024 1:34:39 PM,202406210113,415L DISTURBANCE - LATE,2700 Block of VIOLET AV,
79,6/21/2024 1:36:35 PM,202406210114,Traffic Stop,0 Block of WATERMAN BL,
80,6/21/2024 1:46:11 PM,202406210115,Traffic Stop,0 Block of OLIVER RD,
81,6/21/2024 1:47:08 PM,202406210116,SECURITY CHECK,2000 Block of CADENASSO DR,
82,6/21/2024 1:47:56 PM,202406210117,Traffic Stop,0 Block of E TABOR AV,
