,Date Time,inci #,Description,Address,dispo
0,7/3/2024 12:01:16 AM,202407030001,Traffic Stop,27400 Block of EB I80,
1,7/3/2024 12:11:03 AM,202407030002,SECURITY CHECK,200 Block of E ATLANTIC AV,
2,7/3/2024 12:13:43 AM,202407030003,STOLEN VEHICLE - RECOVERY,1000 Block of WEBSTER ST,
3,7/3/2024 12:44:08 AM,202407030005,BIKE/PEDESTRIAN STOP,800 Block of WASHINGTON ST,
4,7/3/2024 12:55:22 AM,202407030006,911 CELL PHONE HANG UP,2500 Block of HILBORN RD,
5,7/3/2024 1:04:10 AM,202407030009,Traffic Stop,7000 Block of DOVER AV,
6,7/3/2024 1:12:42 AM,202407030011,602L TRESPASSING,3200 Block of N TEXAS ST,
7,7/3/2024 1:29:36 AM,202407030012,FIREWORKS,0 Block of BROADWAY ST,
8,7/3/2024 1:31:44 AM,202407030013,SECURITY CHECK,800 Block of JEFFERSON ST,
9,7/3/2024 1:37:49 AM,202407030014,Traffic Stop,9100 Block of N TEXAS ST,
10,7/3/2024 1:40:05 AM,202407030015,Traffic Stop,7400 Block of EMPIRE ST,
11,7/3/2024 1:44:29 AM,202407030017,SUSPICIOUS PERSON,4700 Block of CLOVERBROOK CT,
12,7/3/2024 1:47:11 AM,202407030018,BIKE/PEDESTRIAN STOP,8300 Block of JEFFERSON ST,
13,7/3/2024 2:24:22 AM,202407030019,FOLLOW UP,1000 Block of WEBSTER ST,
14,7/3/2024 2:55:32 AM,202407030020,CITIZEN ASSIST,2100 Block of N TEXAS ST,
15,7/3/2024 3:06:03 AM,202407030021,WELFARE CHECK,300 Block of DAHLIA ST,
16,7/3/2024 3:09:48 AM,202407030022,FOLLOW UP,1000 Block of WEBSTER ST,
17,7/3/2024 3:19:55 AM,202407030023,AUDIBLE ALARM,1900 Block of BLOSSOM AV,
18,7/3/2024 3:25:28 AM,202407030025,Traffic Stop,0 Block of BECK AV,
19,7/3/2024 3:28:41 AM,202407030027,PERSON DOWN,0 Block of DAHLIA CT,
20,7/3/2024 3:49:56 AM,202407030029,AUDIBLE ALARM,1900 Block of WOOLNER AV,
21,7/3/2024 3:55:02 AM,202407030030,Traffic Stop,0 Block of DEL PRADO CR,
22,7/3/2024 4:44:35 AM,202407030035,Traffic Stop,7700 Block of GATEWAY BL,
23,7/3/2024 4:48:54 AM,202407030037,Traffic Stop,6200 Block of CAPITOLA WY,
24,7/3/2024 4:55:14 AM,202407030038,SECURITY CHECK,11000 Block of TEXAS ST,
25,7/3/2024 5:10:40 AM,202407030039,911 CELL PHONE HANG UP,100 Block of PITTMAN RD,
26,7/3/2024 5:36:35 AM,202407030042,AUDIBLE ALARM,200 Block of GREGORY ST,
27,7/3/2024 6:01:28 AM,202407030043,Traffic Stop,8200 Block of HUNTINGTON DR,
28,7/3/2024 6:12:06 AM,202407030046,TRESPASSING TRANSIENT/CAMP,3000 Block of TRAVIS BL,
29,7/3/2024 6:21:43 AM,202407030047,SECURITY CHECK,3500 Block of NELSON RD,
30,7/3/2024 6:29:48 AM,202407030048,SUSPICIOUS PERSON HOMELESS,1300 Block of OLIVER RD,
31,7/3/2024 6:32:44 AM,202407030049,AUDIBLE ALARM,2100 Block of CORDELIA RD,
32,7/3/2024 6:33:00 AM,202407030050,PARKING VIOLATION,9700 Block of PEACH TREE DR,
33,7/3/2024 6:39:56 AM,202407030051,ABANDONED VEHICLE,1800 Block of SAN JUAN ST,
34,7/3/2024 6:56:01 AM,202407030053,AUDIBLE ALARM,1300 Block of GATEWAY BL,
35,7/3/2024 7:07:39 AM,202407030054,SUSPICIOUS PERSON,1200 Block of HARRY PRICE DR,
36,7/3/2024 7:26:11 AM,202407030058,415 DISTURBING THE PEACE,2100 Block of SANTA ANA DR,
37,7/3/2024 7:26:38 AM,202407030059,415L DISTURBANCE - LATE,2400 Block of GULF DR,
38,7/3/2024 7:38:14 AM,202407030061,SUSPICIOUS PERSON,0 Block of BARBOUR DR,
39,7/3/2024 7:46:13 AM,202407030062,EQUIPMENT ISSUE,1000 Block of WEBSTER ST,
40,7/3/2024 7:47:01 AM,202407030063,FOLLOW UP,1200 Block of B GALE WILSON BL,
41,7/3/2024 7:48:19 AM,202407030064,WELFARE CHECK - HOMELESS,3000 Block of TRAVIS BL,
42,7/3/2024 7:49:19 AM,202407030066,COMMUNITY EVENT,1000 Block of WEBSTER ST,
43,7/3/2024 8:06:37 AM,202407030068,ABANDONED VEHICLE,1400 Block of WASHINGTON ST,
44,7/3/2024 8:11:16 AM,202407030069,FOLLOW UP,200 Block of BECK AV,
45,7/3/2024 8:13:24 AM,202407030071,PARKING VIOLATION,9500 Block of OWENS ST,
46,7/3/2024 8:13:42 AM,202407030072,SECURITY CHECK,1600 Block of SUNSET AV,
47,7/3/2024 8:18:31 AM,202407030073,ABANDONED VEHICLE,700 Block of TABOR AV,
48,7/3/2024 8:23:35 AM,202407030074,PARKING VIOLATION,2600 Block of OWENS ST,
49,7/3/2024 8:26:18 AM,202407030075,ABANDONED VEHICLE,0 Block of PACIFIC AV,
50,7/3/2024 8:29:19 AM,202407030077,SUSPICIOUS PERSON HOMELESS,1400 Block of EMPIRE ST,
51,7/3/2024 8:30:17 AM,202407030078,OCCUPIED SUSPICIOUS VEHICLE TRANSIENT,2000 Block of CADENASSO DR,
52,7/3/2024 8:30:29 AM,202407030079,ABANDONED VEHICLE,2600 Block of VIOLET AV,
53,7/3/2024 8:31:07 AM,202407030080,SUSPICIOUS PERSON,2700 Block of N TEXAS ST,
54,7/3/2024 8:41:26 AM,202407030082,FOLLOW UP,100 Block of SERRANO DR,
55,7/3/2024 9:07:41 AM,202407030085,ABANDONED VEHICLE,1800 Block of LEANING OAK DR,
56,7/3/2024 9:11:48 AM,202407030086,TRAFFIC HAZARD,0 Block of PENNSYLVANIA AV,
57,7/3/2024 9:13:49 AM,202407030087,911 CELL PHONE HANG UP,0 Block of MANUEL CAMPOS PKWY,
58,7/3/2024 9:18:49 AM,202407030088,SECURITY CHECK,800 Block of JEFFERSON ST,
59,7/3/2024 9:25:51 AM,202407030089,911 CELL PHONE HANG UP,1300 Block of OLIVER RD,
60,7/3/2024 9:26:14 AM,202407030090,ABANDONED VEHICLE,600 Block of ILLINOIS ST,
61,7/3/2024 9:26:40 AM,202407030091,ABANDONED VEHICLE,600 Block of IDYLLWILD CT,
62,7/3/2024 9:32:07 AM,202407030094,Traffic Stop,6500 Block of CLAY BANK RD,
63,7/3/2024 9:35:28 AM,202407030096,FOLLOW UP,200 Block of E TABOR AV,
64,7/3/2024 9:37:55 AM,202407030097,314 INDECENT EXPOSURE,1400 Block of HOLIDAY LN,
65,7/3/2024 9:39:54 AM,202407030098,ABANDONED VEHICLE,2400 Block of RIDGEWOOD CR,
66,7/3/2024 9:40:53 AM,202407030099,DEFECTIVE TRAFFIC SIGNAL,0 Block of E TABOR AV,
