,Date Time,inci #,Description,Address,dispo
0,7/5/2024 12:00:22 AM,202407050001,INJURED ANIMAL,0 Block of HWY 12,
1,7/5/2024 12:02:03 AM,202407050002,FIREWORKS,2100 Block of SANDPIPER DR,
2,7/5/2024 12:02:54 AM,202407050003,FIREWORKS,0 Block of SANDERLING DR,
3,7/5/2024 12:03:28 AM,202407050004,911 CELL PHONE HANG UP,3100 Block of OLYMPIC RD,
4,7/5/2024 12:05:01 AM,202407050005,FIREWORKS,0 Block of DOVE WY,
5,7/5/2024 12:05:24 AM,202407050006,911 CELL PHONE HANG UP,3100 Block of OLYMPIC RD,
6,7/5/2024 12:09:49 AM,202407050007,Traffic Stop,8900 Block of MEADOWLARK DR,
7,7/5/2024 12:13:23 AM,202407050008,FIREWORKS,0 Block of WESTLAKE DR,
8,7/5/2024 12:16:39 AM,202407050009,FIREWORKS,2200 Block of GREENFIELD DR,
9,7/5/2024 12:20:17 AM,202407050010,FIREWORKS,0 Block of ANTELOPE CR,
10,7/5/2024 12:24:39 AM,202407050011,AUDIBLE ALARM,100 Block of PITTMAN RD,
11,7/5/2024 12:29:56 AM,202407050012,FIREWORKS,0 Block of SAN DIEGO ST,
12,7/5/2024 12:30:17 AM,202407050013,FIREWORKS,300 Block of TABOR AV,
13,7/5/2024 12:38:59 AM,202407050016,AUDIBLE ALARM,2700 Block of WOODMONT DR,
14,7/5/2024 12:48:53 AM,202407050017,647F DRUNK AND DISORDERLY,700 Block of E TRAVIS BL,
15,7/5/2024 12:54:47 AM,202407050019,FIREWORKS,0 Block of PEACH TREE DR,
16,7/5/2024 12:54:50 AM,202407050020,FIREWORKS,400 Block of CHELSEA WY,
17,7/5/2024 1:00:23 AM,202407050021,273 5 DOMESTIC VIOLENCE,1300 Block of PHOENIX DR,
18,7/5/2024 1:13:54 AM,202407050022,911 CELL PHONE HANG UP,3100 Block of OLYMPIC RD,
19,7/5/2024 1:22:56 AM,202407050024,SHOTS FIRED,0 Block of BILTMORE CT,
20,7/5/2024 1:25:06 AM,202407050026,AUDIBLE ALARM,200 Block of PITTMAN RD,
21,7/5/2024 1:41:48 AM,202407050027,Traffic Stop,13900 Block of RAILROAD AV,
22,7/5/2024 1:56:38 AM,202407050030,SUSPICIOUS PERSON,300 Block of TRAVIS BL,
23,7/5/2024 2:01:35 AM,202407050031,911 CELL PHONE HANG UP,0 Block of EMPIRE ST,
24,7/5/2024 2:16:29 AM,202407050033,Traffic Stop,7500 Block of FIFTH ST,
25,7/5/2024 3:05:37 AM,202407050035,242L BATTERY - LATE,1200 Block of B GALE WILSON BL,
26,7/5/2024 3:40:49 AM,202407050036,647F DRUNK AND DISORDERLY,2000 Block of CADENASSO DR,
27,7/5/2024 3:41:46 AM,202407050037,SUSPICIOUS PERSON WITH A WEAPON,2600 Block of N TEXAS ST,
28,7/5/2024 3:45:55 AM,202407050038,SUSPICIOUS PERSON HOMELESS,1900 Block of N TEXAS ST,
29,7/5/2024 3:57:26 AM,202407050039,AUDIBLE ALARM,1900 Block of N TEXAS ST,
30,7/5/2024 3:59:09 AM,202407050040,OCCUPIED SUSPICOUS VEHICLE,0 Block of HAMILTON DR,
31,7/5/2024 4:38:13 AM,202407050042,AUDIBLE ALARM,1500 Block of HOLIDAY LN,
32,7/5/2024 4:53:01 AM,202407050043,SECURITY CHECK,2600 Block of HILBORN RD,
33,7/5/2024 4:58:19 AM,202407050044,AUDIBLE ALARM,700 Block of MADISON ST,
34,7/5/2024 5:13:46 AM,202407050046,911 HANG UP,4700 Block of BUSINESS CENTER DR,
35,7/5/2024 5:21:47 AM,202407050047,911 HANG UP,2100 Block of N TEXAS ST,
36,7/5/2024 5:24:33 AM,202407050048,594L VANDALISM - LATE,2000 Block of N TEXAS ST,
37,7/5/2024 5:25:12 AM,202407050049,911 HANG UP,4700 Block of BUSINESS CENTER DR,
