,Date Time,inci #,Description,Address,dispo
0,6/29/2024 12:14:27 AM,202406290001,Traffic Stop,200 Block of E TABOR AV,
1,6/29/2024 12:16:36 AM,202406290002,CITIZEN ASSIST,800 Block of UNION AV,
2,6/29/2024 12:23:51 AM,202406290003,SUSPICIOUS PERSON HOMELESS,2500 Block of N TEXAS ST,
3,6/29/2024 12:35:27 AM,202406290004,Traffic Stop,9100 Block of N TEXAS ST,
4,6/29/2024 12:48:02 AM,202406290005,Traffic Stop,11100 Block of TRAVIS BL,
5,6/29/2024 12:49:15 AM,202406290006,459VL BURGLARY - VEHICLE - LATE,600 Block of JACKSON ST,
6,6/29/2024 12:54:24 AM,202406290007,415E LOUD NOISE,2100 Block of VISTA HERMOSA,
7,6/29/2024 12:58:57 AM,202406290008,BE ON THE LOOK OUT,5000 Block of BUSINESS CENTER DR,
8,6/29/2024 1:02:24 AM,202406290010,AUDIBLE ALARM,2300 Block of N WATNEY WY,
9,6/29/2024 1:12:54 AM,202406290012,Traffic Stop,11100 Block of TRAVIS BL,
10,6/29/2024 1:18:08 AM,202406290013,TRAFFIC HAZARD,11600 Block of WATERMAN BL,
11,6/29/2024 1:20:34 AM,202406290014,SUSPICIOUS PERSON HOMELESS,2100 Block of N TEXAS ST,
12,6/29/2024 1:46:21 AM,202406290015,Traffic Stop,5500 Block of ARTHUR CT,
13,6/29/2024 2:23:53 AM,202406290017,911 CELL PHONE HANG UP,5200 Block of PEABODY RD,
14,6/29/2024 2:36:43 AM,202406290018,WELFARE CHECK,100 Block of ZAFRA DR,
15,6/29/2024 2:42:20 AM,202406290020,246 SHOOTING INTO A DWELLING,2200 Block of SANTA CRUZ DR,
16,6/29/2024 3:08:51 AM,202406290021,602L TRESPASSING,1600 Block of WOOLNER AV,
17,6/29/2024 3:33:03 AM,202406290022,OCCUPIED SUSPICIOUS VEHICLE TRANSIENT,0 Block of CORTEZ CT,
18,6/29/2024 3:47:18 AM,202406290024,911 HANG UP,100 Block of CANNON DR,
19,6/29/2024 3:48:05 AM,202406290025,AUDIBLE ALARM,4900 Block of FULTON DR,
20,6/29/2024 4:36:20 AM,202406290027,FOLLOW UP,0 Block of DAWN ROSE CT,
21,6/29/2024 4:37:46 AM,202406290028,PARKING VIOLATION,0 Block of PRINCETON WY,
22,6/29/2024 4:58:55 AM,202406290029,415 DISTURBING THE PEACE,200 Block of PENNSYLVANIA AV,
23,6/29/2024 5:14:50 AM,202406290030,AUDIBLE ALARM,1900 Block of N TEXAS ST,
24,6/29/2024 5:27:13 AM,202406290033,10851L VEHICLE THEFT - LATE,500 Block of COTTONWOOD CT,
25,6/29/2024 6:06:52 AM,202406290035,911 HANG UP,100 Block of CANNON DR,
26,6/29/2024 6:19:59 AM,202406290036,487L GRAND THEFT - LATE,1900 Block of CORDELIA RD,
27,6/29/2024 6:26:22 AM,202406290037,WELFARE CHECK,600 Block of KENNEDY CT,
28,6/29/2024 6:27:09 AM,202406290038,594L VANDALISM - LATE,1300 Block of TRAVIS BL,
29,6/29/2024 6:43:09 AM,202406290039,911 CELL PHONE HANG UP,0 Block of CORDELIA RD,
30,6/29/2024 7:10:26 AM,202406290043,Traffic Stop,8200 Block of HWY 12,
31,6/29/2024 7:18:02 AM,202406290044,TRAFFIC HAZARD,11600 Block of WB HWY 12,
32,6/29/2024 7:25:13 AM,202406290045,487 GRAND THEFT,1600 Block of WOOLNER AV,
33,6/29/2024 7:27:10 AM,202406290046,Traffic Stop,600 Block of E TABOR AV,
34,6/29/2024 7:40:43 AM,202406290048,Traffic Stop,27800 Block of SUNSET AV,
35,6/29/2024 7:53:40 AM,202406290049,Traffic Stop,10900 Block of SUNSET AV,
36,6/29/2024 7:54:55 AM,202406290050,911 CELL PHONE HANG UP,1100 Block of ALASKA AV,
37,6/29/2024 7:56:30 AM,202406290051,911 HANG UP,100 Block of E TENNESSEE ST,
38,6/29/2024 7:57:56 AM,202406290052,TRESPASSING TRANSIENT/CAMP,300 Block of BECK AV,
39,6/29/2024 8:02:24 AM,202406290053,602L TRESPASSING,4700 Block of STONEWOOD DR,
40,6/29/2024 8:05:41 AM,202406290054,10851L VEHICLE THEFT - LATE,1300 Block of W TEXAS ST,
41,6/29/2024 8:06:38 AM,202406290055,Traffic Stop,5700 Block of BECK AV,
42,6/29/2024 8:12:31 AM,202406290056,FOLLOW UP,2200 Block of SANTA CRUZ DR,
43,6/29/2024 8:15:08 AM,202406290057,Traffic Stop,8200 Block of HWY 12,
44,6/29/2024 8:27:27 AM,202406290058,Traffic Stop,8200 Block of HWY 12,
45,6/29/2024 8:38:39 AM,202406290059,Traffic Stop,8200 Block of HWY 12,
46,6/29/2024 8:47:17 AM,202406290062,FOUND PROPERTY,3300 Block of N TEXAS ST,
47,6/29/2024 8:49:31 AM,202406290063,SUSPICIOUS PERSON HOMELESS,1700 Block of N TEXAS ST,
48,6/29/2024 8:51:56 AM,202406290064,WELFARE CHECK,0 Block of BEL AIR CR,
49,6/29/2024 8:53:57 AM,202406290066,AUDIBLE ALARM,1600 Block of WOOD CREEK DR,
50,6/29/2024 8:55:51 AM,202406290067,911 CELL PHONE HANG UP,2900 Block of N TEXAS ST,
51,6/29/2024 9:06:09 AM,202406290070,911 CELL PHONE HANG UP,2400 Block of N TEXAS ST,
52,6/29/2024 9:10:06 AM,202406290071,10851L VEHICLE THEFT - LATE,2300 Block of E ATLANTIC AV,
53,6/29/2024 9:11:30 AM,202406290072,SECURITY CHECK,1900 Block of N TEXAS ST,
54,6/29/2024 9:13:43 AM,202406290073,911 CELL PHONE HANG UP,300 Block of STATE ST,
55,6/29/2024 9:20:49 AM,202406290074,TRESPASSING TRANSIENT/CAMP,700 Block of MADISON ST,
56,6/29/2024 9:29:03 AM,202406290076,VEHICLE ACCIDENT - NO INJURIES,0 Block of MANUEL CAMPOS PKWY,
57,6/29/2024 9:31:34 AM,202406290077,911 HANG UP,1300 Block of HOLIDAY LN,
58,6/29/2024 9:46:49 AM,202406290079,602L TRESPASSING,2000 Block of CADENASSO DR,
59,6/29/2024 9:51:55 AM,202406290080,AUDIBLE ALARM,700 Block of ANTIQUITY DR,
60,6/29/2024 9:59:33 AM,202406290083,Traffic Stop,2000 Block of N TEXAS ST,
61,6/29/2024 10:00:54 AM,202406290084,459RL BURGLARY - RESIDENTIAL - LATE,1000 Block of MISSOURI ST,
62,6/29/2024 10:06:27 AM,202406290085,TRESPASSING TRANSIENT/CAMP,3500 Block of SPRINGFIELD DR,
63,6/29/2024 10:15:32 AM,202406290086,415 DISTURBING THE PEACE,2300 Block of N TEXAS ST,
