,Date Time,inci #,Description,Address,dispo
0,6/25/2024 12:01:08 AM,202406250001,SECURITY CHECK,1000 Block of WEBSTER ST,
1,6/25/2024 12:07:33 AM,202406250003,SUSPICIOUS PERSON HOMELESS,1900 Block of W TEXAS ST,
2,6/25/2024 12:10:05 AM,202406250004,OCCUPIED SUSPICOUS VEHICLE,2400 Block of VILLAGE SQUARE BL,
3,6/25/2024 12:24:33 AM,202406250006,FOLLOW UP,1000 Block of WEBSTER ST,
4,6/25/2024 12:42:30 AM,202406250007,911 CELL PHONE HANG UP,1900 Block of GRANDE CR,
5,6/25/2024 1:05:52 AM,202406250010,MISSING PERSON,1300 Block of CROWLEY LN,
6,6/25/2024 1:08:15 AM,202406250011,594L VANDALISM - LATE,400 Block of E TRAVIS BL,
7,6/25/2024 1:25:26 AM,202406250012,415E LOUD NOISE,2100 Block of VISTA HERMOSA,
8,6/25/2024 1:43:41 AM,202406250013,AUDIBLE ALARM,600 Block of DYNASTY DR,
9,6/25/2024 2:24:45 AM,202406250015,SECURITY CHECK,1600 Block of WOOD CREEK DR,
10,6/25/2024 2:24:57 AM,202406250016,SECURITY CHECK,1000 Block of WEBSTER ST,
11,6/25/2024 2:37:53 AM,202406250018,SECURITY CHECK,1600 Block of WOOLNER AV,
12,6/25/2024 2:43:58 AM,202406250019,OCCUPIED SUSPICOUS VEHICLE,2000 Block of CLIFFWOOD DR,
13,6/25/2024 2:52:06 AM,202406250020,911 CELL PHONE HANG UP,2500 Block of N TEXAS ST,
14,6/25/2024 3:16:06 AM,202406250021,SECURITY CHECK,800 Block of JEFFERSON ST,
15,6/25/2024 3:37:26 AM,202406250022,AUDIBLE ALARM,200 Block of E ATLANTIC AV,
16,6/25/2024 4:00:42 AM,202406250023,WELFARE CHECK,0 Block of N TEXAS ST,
17,6/25/2024 4:04:52 AM,202406250024,911 CELL PHONE HANG UP,800 Block of SUNSET AV,
18,6/25/2024 4:07:35 AM,202406250026,MISSING JUVENILE,3900 Block of BUSINESS CENTER DR,
19,6/25/2024 4:23:06 AM,202406250027,FOLLOW UP,1300 Block of CROWLEY LN,
20,6/25/2024 4:28:18 AM,202406250028,911 CELL PHONE HANG UP,1300 Block of CROWLEY LN,
21,6/25/2024 5:14:59 AM,202406250030,Traffic Stop,0 Block of WB I80,
22,6/25/2024 5:35:38 AM,202406250032,602L TRESPASSING,4300 Block of CENTRAL PL,
23,6/25/2024 5:38:58 AM,202406250033,911 CELL PHONE HANG UP,500 Block of WATT DR,
24,6/25/2024 5:43:16 AM,202406250034,EQUIPMENT ISSUE,1000 Block of WEBSTER ST,
25,6/25/2024 6:00:55 AM,202406250036,VICIOUS ANIMAL,0 Block of FAIRFIELD AV,
26,6/25/2024 6:35:21 AM,202406250037,SUSPICIOUS PERSON HOMELESS,1600 Block of N TEXAS ST,
27,6/25/2024 6:58:28 AM,202406250039,459VL BURGLARY - VEHICLE - LATE,1400 Block of WILSON ST,
28,6/25/2024 6:59:29 AM,202406250040,CITIZEN ASSIST FLAG DOWN,7800 Block of GREAT JONES ST,
29,6/25/2024 7:21:31 AM,202406250044,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
30,6/25/2024 7:30:06 AM,202406250045,459VL BURGLARY - VEHICLE - LATE,500 Block of FIESTA CT,
31,6/25/2024 7:31:48 AM,202406250046,ABANDONED VEHICLE,1900 Block of LARCHMONT CR,
32,6/25/2024 7:33:16 AM,202406250047,SUSPICIOUS PERSON HOMELESS,800 Block of E TRAVIS BL,
33,6/25/2024 7:40:29 AM,202406250048,10851L VEHICLE THEFT - LATE,100 Block of ALASKA AV,
34,6/25/2024 7:42:41 AM,202406250049,ABANDONED VEHICLE,1100 Block of SECOND ST,
35,6/25/2024 7:52:08 AM,202406250050,AUDIBLE ALARM,2100 Block of UNION AV,
36,6/25/2024 7:54:51 AM,202406250051,COMMUNITY EVENT,1000 Block of WEBSTER ST,
37,6/25/2024 7:57:25 AM,202406250052,911 HANG UP,100 Block of MCGUIRE ST,
38,6/25/2024 8:01:17 AM,202406250053,FOLLOW UP,3500 Block of NELSON RD,
39,6/25/2024 8:05:47 AM,202406250054,459CL BURGLARY - COMMERCIAL - LATE,2200 Block of N TEXAS ST,
40,6/25/2024 8:10:49 AM,202406250055,AUDIBLE ALARM,1300 Block of TRAVIS BL,
41,6/25/2024 8:16:23 AM,202406250057,ABANDONED VEHICLE,1200 Block of MISSOURI ST,
42,6/25/2024 8:17:12 AM,202406250058,TRESPASSING TRANSIENT/CAMP,1300 Block of GATEWAY BL,
43,6/25/2024 8:21:01 AM,202406250059,ABANDONED VEHICLE,0 Block of MADISON ST,
44,6/25/2024 8:21:06 AM,202406250060,OCCUPIED SUSPICIOUS VEHICLE TRANSIENT,1900 Block of W TEXAS ST,
45,6/25/2024 8:23:46 AM,202406250061,ABANDONED VEHICLE,0 Block of MADISON ST,
46,6/25/2024 8:25:07 AM,202406250062,415 DISTURBING THE PEACE,300 Block of BECK AV,
47,6/25/2024 8:26:46 AM,202406250063,ABANDONED VEHICLE,0 Block of DOVER AV,
48,6/25/2024 8:27:49 AM,202406250064,HOLD UP ALARM,1800 Block of N TEXAS ST,
