,Date Time,inci #,Description,Address,dispo
0,6/26/2024 12:11:41 AM,202406260001,BE ON THE LOOK OUT,500 Block of CHATEAU WY,
1,6/26/2024 12:22:24 AM,202406260002,911 CELL PHONE HANG UP,700 Block of N TEXAS ST,
2,6/26/2024 12:34:17 AM,202406260004,SUSPICIOUS PERSON,2000 Block of PENNSYLVANIA AV,
3,6/26/2024 12:40:03 AM,202406260006,FOLLOW UP,1000 Block of WEBSTER ST,
4,6/26/2024 12:58:49 AM,202406260007,911 HANG UP,1200 Block of B GALE WILSON BL,
5,6/26/2024 1:05:31 AM,202406260008,AUDIBLE ALARM,1900 Block of PENNSYLVANIA AV,
6,6/26/2024 1:27:49 AM,202406260010,415L DISTURBANCE - LATE,1600 Block of SUNSET AV,
7,6/26/2024 1:47:34 AM,202406260011,FOLLOW UP,1200 Block of B GALE WILSON BL,
8,6/26/2024 2:06:53 AM,202406260012,SUSPICIOUS PERSON HOMELESS,1800 Block of N TEXAS ST,
9,6/26/2024 2:07:52 AM,202406260013,WELFARE CHECK,1900 Block of N TEXAS ST,
10,6/26/2024 2:07:55 AM,202406260015,PERSON DOWN,2000 Block of CORMORANT DR,
11,6/26/2024 2:43:04 AM,202406260019,415 DISTURBING THE PEACE,200 Block of BEGONIA BL,
12,6/26/2024 2:58:35 AM,202406260020,911 HANG UP,3300 Block of N TEXAS ST,
13,6/26/2024 4:04:00 AM,202406260022,AUDIBLE ALARM,800 Block of WASHINGTON ST,
14,6/26/2024 4:38:17 AM,202406260023,WELFARE CHECK,100 Block of PACIFIC AV,
15,6/26/2024 5:17:05 AM,202406260025,911 CELL PHONE HANG UP,0 Block of W TEXAS ST,
16,6/26/2024 5:26:51 AM,202406260026,245 ASSAULT WITH A DEADLY WEAPON,3000 Block of TRAVIS BL,
17,6/26/2024 5:36:28 AM,202406260028,AUDIBLE ALARM,800 Block of CHADBOURNE RD,
18,6/26/2024 5:52:47 AM,202406260029,SUSPICIOUS PERSON HOMELESS,1800 Block of N TEXAS ST,
19,6/26/2024 6:12:21 AM,202406260030,459CL BURGLARY - COMMERCIAL - LATE,400 Block of UNION AV,
20,6/26/2024 6:28:07 AM,202406260031,AUDIBLE ALARM,2100 Block of N TEXAS ST,
21,6/26/2024 6:33:37 AM,202406260032,911 CELL PHONE HANG UP,2400 Block of N TEXAS ST,
22,6/26/2024 6:44:38 AM,202406260035,415 DISTURBING THE PEACE,200 Block of E TABOR AV,
23,6/26/2024 6:48:14 AM,202406260036,AUDIBLE ALARM,200 Block of ATLANTIC AV,
24,6/26/2024 6:55:08 AM,202406260038,10851L VEHICLE THEFT - LATE,300 Block of SANTA SUSANA CT,
25,6/26/2024 7:18:58 AM,202406260039,459VL BURGLARY - VEHICLE - LATE,300 Block of SANTA SUSANA CT,
26,6/26/2024 7:21:42 AM,202406260040,ABANDONED VEHICLE,5000 Block of BICKFORD CR,
27,6/26/2024 7:21:56 AM,202406260041,ABANDONED VEHICLE,2000 Block of STARLING WY,
28,6/26/2024 7:24:38 AM,202406260042,SECURITY CHECK,700 Block of MEADOWLARK DR,
29,6/26/2024 7:31:16 AM,202406260044,ABANDONED VEHICLE,1600 Block of CLAY ST,
30,6/26/2024 7:36:48 AM,202406260045,ABANDONED VEHICLE,1400 Block of MONROE ST,
31,6/26/2024 7:39:45 AM,202406260046,WELFARE CHECK,300 Block of BECK AV,
32,6/26/2024 7:45:09 AM,202406260047,SUSPICIOUS PERSON HOMELESS,1900 Block of N TEXAS ST,
33,6/26/2024 7:45:11 AM,202406260048,ABANDONED VEHICLE,1900 Block of KIDDER AV,
34,6/26/2024 7:51:00 AM,202406260049,ABANDONED VEHICLE,1600 Block of MORAGA DR,
35,6/26/2024 7:52:40 AM,202406260050,415 DISTURBING THE PEACE,800 Block of TEXAS ST,
36,6/26/2024 7:52:52 AM,202406260051,FOLLOW UP,1000 Block of WEBSTER ST,
37,6/26/2024 7:57:46 AM,202406260052,SECURITY CHECK,1700 Block of W TEXAS ST,
38,6/26/2024 7:58:32 AM,202406260053,SECURITY CHECK,1900 Block of GRANDE CR,
39,6/26/2024 8:06:40 AM,202406260054,SECURITY CHECK TRANSIENT CAMPS,1400 Block of WASHINGTON ST,
40,6/26/2024 8:14:00 AM,202406260055,ABANDONED VEHICLE,2800 Block of CANDLEBERRY WY,
41,6/26/2024 8:17:12 AM,202406260056,FOLLOW UP,1200 Block of OLIVER RD,
42,6/26/2024 8:19:30 AM,202406260057,911 CELL PHONE HANG UP,4400 Block of CENTRAL WY,
43,6/26/2024 8:27:38 AM,202406260059,ABANDONED VEHICLE,1000 Block of SCOTT ST,
44,6/26/2024 8:30:38 AM,202406260060,488 PETTY THEFT - LATE,1000 Block of WEBSTER ST,
45,6/26/2024 8:33:05 AM,202406260061,415 DISTURBING THE PEACE,1100 Block of VAN BUREN ST,
46,6/26/2024 8:36:07 AM,202406260062,470L FORGERY - LATE,1300 Block of SONATA DR,
47,6/26/2024 8:39:30 AM,202406260064,ABANDONED VEHICLE,1100 Block of SCOTT ST,
48,6/26/2024 8:41:28 AM,202406260065,ABANDONED VEHICLE,1700 Block of DANIEL CT,
49,6/26/2024 8:43:01 AM,202406260066,FOLLOW UP,1000 Block of WEBSTER ST,
50,6/26/2024 8:44:17 AM,202406260067,AUDIBLE ALARM,1700 Block of KIDDER AV,
51,6/26/2024 8:45:30 AM,202406260068,WELFARE CHECK,4600 Block of MANGELS BL,
52,6/26/2024 8:59:30 AM,202406260069,ANIMAL CALL,1700 Block of REX CLIFT LN,
53,6/26/2024 9:01:10 AM,202406260070,ABANDONED VEHICLE,700 Block of NIGHTINGALE DR,
54,6/26/2024 9:09:10 AM,202406260071,SECURITY CHECK,4500 Block of BUSINESS CENTER DR,
55,6/26/2024 9:19:23 AM,202406260072,FLOCK HIT,0 Block of HEATH DR,
56,6/26/2024 9:25:08 AM,202406260074,ABANDONED VEHICLE,0 Block of SANDERLING DR,
57,6/26/2024 9:29:34 AM,202406260075,ABANDONED VEHICLE,2400 Block of HANCOCK DR,
58,6/26/2024 9:44:30 AM,202406260076,CIVIL STANDBY,1600 Block of PARK LN,
59,6/26/2024 9:44:48 AM,202406260077,SECURITY CHECK,1300 Block of TRAVIS BL,
60,6/26/2024 9:45:17 AM,202406260078,911 CELL PHONE HANG UP,600 Block of VILLAGE DR,
61,6/26/2024 9:49:04 AM,202406260079,Traffic Stop,11100 Block of TRAVIS BL,
62,6/26/2024 9:55:34 AM,202406260081,459VL BURGLARY - VEHICLE - LATE,800 Block of E TRAVIS BL,
63,6/26/2024 9:57:56 AM,202406260082,ABANDONED VEHICLE,500 Block of GREAT JONES ST,
64,6/26/2024 10:10:43 AM,202406260083,488 PETTY THEFT,1400 Block of GATEWAY BL,
65,6/26/2024 10:13:20 AM,202406260084,ABANDONED VEHICLE,2600 Block of BALTIC DR,
66,6/26/2024 10:15:11 AM,202406260085,FOLLOW UP,3900 Block of SHAKER RUN CR,
67,6/26/2024 10:28:23 AM,202406260086,SECURITY CHECK,500 Block of ALASKA AV,
68,6/26/2024 10:30:08 AM,202406260087,SUSPICIOUS PERSON,1700 Block of N TEXAS ST,
69,6/26/2024 10:32:42 AM,202406260089,415 DISTURBING THE PEACE,1100 Block of VAN BUREN ST,
70,6/26/2024 10:37:22 AM,202406260090,ABANDONED VEHICLE,1100 Block of TANGLEWOOD DR,
71,6/26/2024 10:44:30 AM,202406260093,ABANDONED VEHICLE,2000 Block of PARSONS DR,
72,6/26/2024 10:53:24 AM,202406260094,ABANDONED VEHICLE,1900 Block of GRANDE CR,
73,6/26/2024 10:59:05 AM,202406260095,FOLLOW UP,400 Block of LOPES RD,
74,6/26/2024 11:03:29 AM,202406260096,ABANDONED VEHICLE,1600 Block of QUINCEY LN,
75,6/26/2024 11:13:56 AM,202406260098,911 CELL PHONE HANG UP,300 Block of BEGONIA BL,
76,6/26/2024 11:28:03 AM,202406260099,415 DISTURBING THE PEACE,2100 Block of N TEXAS ST,
77,6/26/2024 11:31:34 AM,202406260100,911 CELL PHONE HANG UP,4100 Block of CEMENT HILL RD,
78,6/26/2024 11:32:44 AM,202406260101,ABANDONED VEHICLE,1200 Block of DELAWARE ST,
79,6/26/2024 11:35:31 AM,202406260102,415 DISTURBING THE PEACE,1700 Block of SUNSET AV,
80,6/26/2024 11:43:50 AM,202406260103,23103 RECKLESS DRIVING,0 Block of E TRAVIS BL,
81,6/26/2024 11:51:16 AM,202406260105,CIVIL STANDBY,3000 Block of PUFFIN CR,
82,6/26/2024 11:52:15 AM,202406260106,TRESPASSING TRANSIENT/CAMP,1300 Block of HOLIDAY LN,
83,6/26/2024 11:59:50 AM,202406260108,ABANDONED VEHICLE,1200 Block of BROADWAY ST,
84,6/26/2024 12:08:22 PM,202406260109,AUDIBLE ALARM,1500 Block of TRAVIS BL,
85,6/26/2024 12:08:30 PM,202406260110,22500 PARKING VIOLATION,2700 Block of GREY FOX LN,
86,6/26/2024 12:10:33 PM,202406260112,VEHICLE ACCIDENT - MINOR INJURIES,1300 Block of GATEWAY BL,
87,6/26/2024 12:12:50 PM,202406260113,Traffic Stop,0 Block of TRAVIS BL,
88,6/26/2024 12:15:43 PM,202406260114,911 CELL PHONE HANG UP,2200 Block of N TEXAS ST,
89,6/26/2024 12:20:11 PM,202406260116,13A LOST PROPERTY,1000 Block of WEBSTER ST,
90,6/26/2024 12:26:21 PM,202406260118,ABANDONED VEHICLE,1300 Block of KANSAS ST,
91,6/26/2024 12:27:42 PM,202406260119,SUSPICIOUS PERSON HOMELESS,1400 Block of W TEXAS ST,
92,6/26/2024 12:43:16 PM,202406260124,SECURITY CHECK,5100 Block of BUSINESS CENTER DR,
93,6/26/2024 12:47:48 PM,202406260126,SECURITY CHECK,5000 Block of BUSINESS CENTER DR,
94,6/26/2024 12:51:46 PM,202406260127,CITIZEN ASSIST,1600 Block of ONTARIO CT,
95,6/26/2024 12:55:45 PM,202406260128,211L ROBBERY - LATE,1700 Block of W TEXAS ST,
96,6/26/2024 12:58:55 PM,202406260129,ABANDONED VEHICLE,1400 Block of KANSAS ST,
97,6/26/2024 1:03:35 PM,202406260130,ABANDONED VEHICLE,5000 Block of LAKESHORE DR,
98,6/26/2024 1:05:05 PM,202406260131,911 CELL PHONE HANG UP,1300 Block of TRAVIS BL,
99,6/26/2024 1:06:10 PM,202406260132,415W FIGHT WITH A WEAPON,1900 Block of N TEXAS ST,
100,6/26/2024 1:08:19 PM,202406260133,TRESPASSING TRANSIENT/CAMP,2000 Block of N TEXAS ST,
101,6/26/2024 1:13:41 PM,202406260135,ABANDONED VEHICLE,700 Block of NIGHTINGALE DR,
102,6/26/2024 1:20:33 PM,202406260137,SECURITY CHECK TRANSIENT CAMPS,2000 Block of N TEXAS ST,
103,6/26/2024 1:23:18 PM,202406260138,Traffic Stop,0 Block of TRAVIS BL,
104,6/26/2024 1:28:34 PM,202406260140,VEHICLE ACCIDENT - NO INJURIES,1100 Block of WASHINGTON ST,
105,6/26/2024 1:32:33 PM,202406260142,VERIFY CITE VERIFICATION,1000 Block of WEBSTER ST,
106,6/26/2024 1:32:36 PM,202406260143,211L ROBBERY - LATE,0 Block of MADDALENA WY,
107,6/26/2024 1:32:51 PM,202406260144,FOLLOW UP,2400 Block of VILLAGE SQUARE BL,
108,6/26/2024 1:34:08 PM,202406260145,653M PRANK/ANNOYING PHONE CALLS,1700 Block of N TEXAS ST,
109,6/26/2024 1:43:16 PM,202406260147,ABANDONED VEHICLE,0 Block of GOLDEN PRAIRIE CT,
110,6/26/2024 1:44:14 PM,202406260148,MOBILE CRISIS/POLICE CO-RESPONSE,2000 Block of LARCHMONT CR,
111,6/26/2024 1:45:16 PM,202406260149,FOLLOW UP,1600 Block of TRAVION CT,
112,6/26/2024 1:58:36 PM,202406260151,911 CELL PHONE HANG UP,400 Block of PITTMAN RD,
113,6/26/2024 1:58:47 PM,202406260152,415W FIGHT WITH A WEAPON,200 Block of E TABOR AV,
114,6/26/2024 2:01:03 PM,202406260153,VERIFY CITE VERIFICATION,1000 Block of WEBSTER ST,
115,6/26/2024 2:13:41 PM,202406260154,ABANDONED VEHICLE,1900 Block of DAWNVIEW PL,
116,6/26/2024 2:14:30 PM,202406260155,SUSPICIOUS PERSON,0 Block of PENNSYLVANIA AV,
117,6/26/2024 2:15:55 PM,202406260156,911 CELL PHONE HANG UP,300 Block of E ALASKA AV,
118,6/26/2024 2:21:00 PM,202406260157,STOLEN VEHICLE - RECOVERY,1600 Block of AUTUMNWOOD CT,
119,6/26/2024 2:21:04 PM,202406260158,Traffic Stop,11500 Block of W TEXAS ST,
120,6/26/2024 2:24:12 PM,202406260161,ABANDONED VEHICLE,2700 Block of STONE PINE CT,
121,6/26/2024 2:26:56 PM,202406260162,CITIZEN ASSIST,200 Block of E TABOR AV,
122,6/26/2024 2:28:08 PM,202406260163,594L VANDALISM - LATE,0 Block of KIDDER AV,
123,6/26/2024 2:36:20 PM,202406260165,911 CELL PHONE HANG UP,0 Block of BRADLEY BL,
