,Date Time,inci #,Description,Address,dispo
0,6/22/2024 12:00:51 AM,202406220001,166L COURT ORDER VIOLATION - LATE,2400 Block of VILLAGE SQUARE BL,
1,6/22/2024 12:03:25 AM,202406220002,Traffic Stop,200 Block of PENNSYLVANIA AV,
2,6/22/2024 12:30:35 AM,202406220003,AUDIBLE ALARM,1600 Block of HAZELWOOD CT,
3,6/22/2024 12:40:57 AM,202406220006,SECURITY CHECK,600 Block of E TABOR AV,
4,6/22/2024 12:56:35 AM,202406220008,911 HANG UP,100 Block of CANNON DR,
5,6/22/2024 1:10:20 AM,202406220009,WELFARE CHECK,500 Block of CARPENTER ST,
6,6/22/2024 1:10:54 AM,202406220010,AUDIBLE ALARM,5100 Block of BUSINESS CENTER DR,
7,6/22/2024 1:25:30 AM,202406220011,MISSING JUVENILE,1200 Block of GRANT ST,
8,6/22/2024 2:13:17 AM,202406220014,911 CELL PHONE HANG UP,2700 Block of N TEXAS ST,
9,6/22/2024 2:15:31 AM,202406220015,23152 DRUNK DRIVING,100 Block of RED TOP RD,
10,6/22/2024 2:48:40 AM,202406220016,AUDIBLE ALARM,2000 Block of HUNTINGTON DR,
11,6/22/2024 2:56:02 AM,202406220017,WELFARE CHECK,1400 Block of NORTHWOOD DR,
12,6/22/2024 3:02:28 AM,202406220018,TRAFFIC HAZARD,0 Block of TEXAS ST,
13,6/22/2024 3:43:36 AM,202406220019,911 CELL PHONE HANG UP,100 Block of SERRANO DR,
14,6/22/2024 4:18:43 AM,202406220020,911 CELL PHONE HANG UP,100 Block of SERRANO DR,
15,6/22/2024 4:23:33 AM,202406220021,911 CELL PHONE HANG UP,1600 Block of QUAIL DR,
16,6/22/2024 4:27:37 AM,202406220022,SECURITY CHECK,800 Block of JEFFERSON ST,
17,6/22/2024 4:28:28 AM,202406220023,SECURITY CHECK,1000 Block of KENTUCKY ST,
18,6/22/2024 5:07:50 AM,202406220024,AUDIBLE ALARM,1900 Block of N TEXAS ST,
19,6/22/2024 5:33:55 AM,202406220025,488 PETTY THEFT - LATE,2200 Block of PEACH TREE DR,
20,6/22/2024 6:31:58 AM,202406220028,CIVIL STANDBY,0 Block of BEL AIR CR,
21,6/22/2024 7:02:09 AM,202406220032,WARRANT - MISDEMEANOR,600 Block of BARRINGTON CT,
22,6/22/2024 7:25:18 AM,202406220033,415 DISTURBING THE PEACE,1800 Block of BARBOUR DR,
23,6/22/2024 7:31:50 AM,202406220035,SUSPICIOUS PERSON HOMELESS,1300 Block of OLIVER RD,
24,6/22/2024 7:33:16 AM,202406220036,AUDIBLE ALARM,3900 Block of CLAY BANK RD,
25,6/22/2024 7:44:06 AM,202406220037,911 CELL PHONE HANG UP,2100 Block of N TEXAS ST,
26,6/22/2024 7:47:11 AM,202406220038,AUDIBLE ALARM,1400 Block of MONROE ST,
27,6/22/2024 8:02:37 AM,202406220039,SUSPICIOUS PERSON,3200 Block of N TEXAS ST,
28,6/22/2024 8:09:10 AM,202406220040,TRESPASSING TRANSIENT/CAMP,3000 Block of TRAVIS BL,
29,6/22/2024 8:13:12 AM,202406220041,UNOCCUPIED SUSPICIOUS VEHICLE,0 Block of GOLD HILL RD,
30,6/22/2024 8:15:31 AM,202406220042,AUDIBLE ALARM,5300 Block of CAROLE RIDGE CT,
31,6/22/2024 8:22:15 AM,202406220043,Traffic Stop,1200 Block of TRAVIS BL,
32,6/22/2024 8:50:21 AM,202406220045,911 CELL PHONE HANG UP,3400 Block of QUINCEY CT,
33,6/22/2024 9:01:26 AM,202406220046,AUDIBLE ALARM,1900 Block of WALTERS CT,
34,6/22/2024 9:05:08 AM,202406220047,911 CELL PHONE HANG UP,100 Block of OLYMPIC CT,
35,6/22/2024 9:12:23 AM,202406220048,AUDIBLE ALARM,200 Block of ATLANTIC AV,
36,6/22/2024 9:15:41 AM,202406220049,911 HANG UP,1400 Block of W TEXAS ST,
37,6/22/2024 9:26:26 AM,202406220051,273 5 DOMESTIC VIOLENCE,1800 Block of BARBOUR DR,
38,6/22/2024 9:27:14 AM,202406220052,242L BATTERY - LATE,1300 Block of W TEXAS ST,
39,6/22/2024 9:42:38 AM,202406220053,911 CELL PHONE HANG UP,1300 Block of CROWLEY LN,
40,6/22/2024 9:48:00 AM,202406220055,PARKING VIOLATION,0 Block of TOMMY LN,
41,6/22/2024 10:34:00 AM,202406220059,SUSPICIOUS PERSON,300 Block of DICKSON HILL RD,
42,6/22/2024 10:34:33 AM,202406220061,911 CELL PHONE HANG UP,2400 Block of LIGHTHOUSE CT,
43,6/22/2024 10:36:19 AM,202406220062,10852L TAMPERING WITH A VEHICLE - LATE,2900 Block of VISTA GRANDE,
44,6/22/2024 10:55:13 AM,202406220063,911 CELL PHONE HANG UP,5000 Block of BUSINESS CENTER DR,
45,6/22/2024 11:04:15 AM,202406220065,TRAFFIC HAZARD,0 Block of PENNSYLVANIA AV,
46,6/22/2024 11:18:02 AM,202406220066,10851L VEHICLE THEFT - LATE,700 Block of UTAH ST,
47,6/22/2024 11:20:26 AM,202406220068,242L BATTERY - LATE,2200 Block of PEACH TREE DR,
48,6/22/2024 11:24:36 AM,202406220069,459VL BURGLARY - VEHICLE - LATE,300 Block of GARDENIA CR,
49,6/22/2024 11:33:43 AM,202406220071,911 HANG UP,4500 Block of BUSINESS CENTER DR,
50,6/22/2024 11:38:38 AM,202406220072,911 CELL PHONE HANG UP,1300 Block of EMPIRE ST,
51,6/22/2024 11:43:10 AM,202406220073,911 CELL PHONE HANG UP,2800 Block of CANDLEBERRY WY,
52,6/22/2024 11:57:48 AM,202406220075,AUDIBLE ALARM,2300 Block of COURAGE DR,
53,6/22/2024 12:08:19 PM,202406220076,602L TRESPASSING,100 Block of RED TOP RD,
54,6/22/2024 12:22:18 PM,202406220078,TRESPASSING TRANSIENT/CAMP,0 Block of LINEAR PARK PATHWAY,
55,6/22/2024 12:26:23 PM,202406220079,SECURITY CHECK,1700 Block of W TEXAS ST,
56,6/22/2024 12:27:23 PM,202406220080,459VL BURGLARY - VEHICLE - LATE,0 Block of CAPITOLA WY,
57,6/22/2024 12:29:37 PM,202406220082,602L TRESPASSING,1200 Block of B GALE WILSON BL,
58,6/22/2024 12:34:00 PM,202406220083,911 CELL PHONE HANG UP,800 Block of E TRAVIS BL,
59,6/22/2024 12:34:27 PM,202406220084,FLOCK HIT,0 Block of OLIVER RD,
60,6/22/2024 12:34:51 PM,202406220085,911 CELL PHONE HANG UP,0 Block of CLAY BANK RD,
61,6/22/2024 12:50:19 PM,202406220086,911 CELL PHONE HANG UP,5100 Block of AMBERWOOD CR,
62,6/22/2024 12:56:29 PM,202406220087,911 CELL PHONE HANG UP,1900 Block of GRANDE CR,
63,6/22/2024 12:59:52 PM,202406220088,WELFARE CHECK,2700 Block of N TEXAS ST,
64,6/22/2024 1:00:22 PM,202406220089,911 CELL PHONE HANG UP,5100 Block of FREITAS WY,
65,6/22/2024 1:02:10 PM,202406220091,470L FORGERY - LATE,1100 Block of DOVE WY,
66,6/22/2024 1:10:36 PM,202406220092,911 HANG UP,100 Block of CANNON DR,
67,6/22/2024 1:11:24 PM,202406220093,PUBLIC SERVICE POLICE,1700 Block of REX CLIFT LN,
68,6/22/2024 1:15:38 PM,202406220094,AUDIBLE ALARM,1800 Block of WOOLNER AV,
69,6/22/2024 1:22:38 PM,202406220095,911 CELL PHONE HANG UP,4500 Block of BUSINESS CENTER DR,
70,6/22/2024 1:41:16 PM,202406220096,911 HANG UP,4300 Block of CENTRAL PL,
71,6/22/2024 1:47:46 PM,202406220097,911 CELL PHONE HANG UP,2700 Block of PEPPERTREE DR,
72,6/22/2024 1:48:18 PM,202406220098,911 CELL PHONE HANG UP,3000 Block of POTRERO WY,
73,6/22/2024 1:52:01 PM,202406220099,AUDIBLE ALARM,2000 Block of FIELDCREST AV,
74,6/22/2024 1:56:41 PM,202406220100,Traffic Stop,0 Block of TRAVIS BL,
75,6/22/2024 2:09:03 PM,202406220102,Traffic Stop,100 Block of E TABOR AV,
76,6/22/2024 2:12:05 PM,202406220103,SUSPICIOUS PERSON,5000 Block of BUSINESS CENTER DR,
77,6/22/2024 2:13:26 PM,202406220104,488 PETTY THEFT - LATE,300 Block of TRAVIS BL,
78,6/22/2024 2:18:09 PM,202406220106,242L BATTERY - LATE,1000 Block of WEBSTER ST,
79,6/22/2024 2:20:33 PM,202406220107,AUDIBLE ALARM,2100 Block of COX LN,
80,6/22/2024 2:26:00 PM,202406220109,WELFARE CHECK,500 Block of EMPIRE ST,
81,6/22/2024 2:33:07 PM,202406220110,911 CELL PHONE HANG UP,3000 Block of TRAVIS BL,
82,6/22/2024 2:35:09 PM,202406220111,Traffic Stop,7000 Block of DOVER AV,
83,6/22/2024 2:37:33 PM,202406220112,415 DISTURBING THE PEACE,1800 Block of N TEXAS ST,
84,6/22/2024 2:43:20 PM,202406220114,CITIZEN ASSIST FLAG DOWN,0 Block of DOVER AV,
85,6/22/2024 2:52:14 PM,202406220115,314L INDECENT EXPOSURE - LATE,3300 Block of N TEXAS ST,
86,6/22/2024 2:53:56 PM,202406220116,602L TRESPASSING,1300 Block of GATEWAY BL,
87,6/22/2024 3:05:32 PM,202406220117,415 DISTURBING THE PEACE,1300 Block of IVES CT,
88,6/22/2024 3:19:04 PM,202406220118,Traffic Stop,7200 Block of E TABOR AV,
89,6/22/2024 3:19:44 PM,202406220119,911 CELL PHONE HANG UP,1600 Block of UNION AV,
90,6/22/2024 3:26:30 PM,202406220120,ABANDONED VEHICLE,1900 Block of LARCHMONT CR,
91,6/22/2024 3:27:25 PM,202406220121,SUSPICIOUS PERSON HOMELESS,1500 Block of TRAVIS BL,
92,6/22/2024 3:31:55 PM,202406220122,Traffic Stop,7200 Block of E TABOR AV,
93,6/22/2024 3:39:39 PM,202406220123,22500 PARKING VIOLATION,800 Block of E TABOR AV,
94,6/22/2024 3:40:05 PM,202406220124,SUSPICIOUS PERSON,0 Block of STEWART DR,
95,6/22/2024 3:43:03 PM,202406220125,Traffic Stop,1300 Block of TRAVIS BL,
96,6/22/2024 3:44:08 PM,202406220126,Traffic Stop,11100 Block of TRAVIS BL,
97,6/22/2024 4:03:20 PM,202406220128,20002 HIT AND RUN - PROPERTY DAMAGE,2700 Block of AUTO MALL PKWY,
98,6/22/2024 4:11:34 PM,202406220131,Traffic Stop,11500 Block of W TEXAS ST,
99,6/22/2024 4:15:37 PM,202406220132,Traffic Stop,1900 Block of DOVER AV,
100,6/22/2024 4:26:05 PM,202406220133,415 DISTURBING THE PEACE,800 Block of BRETON DR,
101,6/22/2024 4:33:36 PM,202406220134,488C SHOPLIFTER IN CUSTODY,1800 Block of N TEXAS ST,
102,6/22/2024 4:36:00 PM,202406220135,415L DISTURBANCE - LATE,3300 Block of N TEXAS ST,
103,6/22/2024 4:43:50 PM,202406220136,911 CELL PHONE HANG UP,200 Block of E ALASKA AV,
104,6/22/2024 4:44:11 PM,202406220137,ABANDONED VEHICLE,1400 Block of CATLIN DR,
105,6/22/2024 4:47:20 PM,202406220138,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,0 Block of BLOSSOM AV,
106,6/22/2024 4:58:05 PM,202406220141,911 CELL PHONE HANG UP,2000 Block of SILVER CREST DR,
107,6/22/2024 4:59:02 PM,202406220142,911 CELL PHONE HANG UP,1300 Block of CROWLEY LN,
108,6/22/2024 5:14:33 PM,202406220143,VEHICLE ACCIDENT - NO INJURIES,0 Block of E PACIFIC AV,
109,6/22/2024 5:39:48 PM,202406220144,23103 RECKLESS DRIVING,0 Block of ACACIA ST,
110,6/22/2024 5:55:51 PM,202406220146,SUSPICIOUS PERSON HOMELESS,1600 Block of N TEXAS ST,
111,6/22/2024 6:02:02 PM,202406220147,911 HANG UP,100 Block of CANNON DR,
112,6/22/2024 6:10:24 PM,202406220149,415E LOUD NOISE,200 Block of E UTAH ST,
