,Date Time,inci #,Description,Address,dispo
0,6/24/2024 12:07:01 AM,202406240002,911 CELL PHONE HANG UP,200 Block of E TRAVIS BL,
1,6/24/2024 12:15:54 AM,202406240003,OCCUPIED SUSPICIOUS VEHICLE TRANSIENT,1800 Block of N TEXAS ST,
2,6/24/2024 12:28:59 AM,202406240004,459VL BURGLARY - VEHICLE - LATE,1800 Block of N TEXAS ST,
3,6/24/2024 1:07:53 AM,202406240005,415P LOUD PARTY,1200 Block of OHIO ST,
4,6/24/2024 1:15:26 AM,202406240006,AUDIBLE ALARM,2500 Block of AUTO MALL PKWY,
5,6/24/2024 1:15:37 AM,202406240007,911 CELL PHONE HANG UP,4800 Block of SPRINGWOOD CR,
6,6/24/2024 1:21:46 AM,202406240008,911 HANG UP,4700 Block of BUSINESS CENTER DR,
7,6/24/2024 1:44:31 AM,202406240009,415E LOUD NOISE,1600 Block of N TEXAS ST,
8,6/24/2024 2:16:14 AM,202406240010,SUSPICIOUS PERSON HOMELESS,1800 Block of N TEXAS ST,
9,6/24/2024 2:21:04 AM,202406240011,SUSPICIOUS PERSON HOMELESS,1100 Block of KENTUCKY ST,
10,6/24/2024 2:31:05 AM,202406240012,911 CELL PHONE HANG UP,1600 Block of SUNSET AV,
11,6/24/2024 2:39:47 AM,202406240013,AUDIBLE ALARM,1700 Block of TRAVIS BL,
12,6/24/2024 2:44:21 AM,202406240014,911 HANG UP,4700 Block of BUSINESS CENTER DR,
13,6/24/2024 3:31:16 AM,202406240016,911 CELL PHONE HANG UP,3600 Block of NELSON RD,
14,6/24/2024 3:37:33 AM,202406240017,911 CELL PHONE HANG UP,2100 Block of N TEXAS ST,
15,6/24/2024 4:14:02 AM,202406240019,AUDIBLE ALARM,1700 Block of TRAVIS BL,
16,6/24/2024 5:31:09 AM,202406240023,911 CELL PHONE HANG UP,2800 Block of ELMHURST CR,
17,6/24/2024 5:36:36 AM,202406240024,911 CELL PHONE HANG UP,1100 Block of CORMORANT PL,
18,6/24/2024 5:57:39 AM,202406240025,911 CELL PHONE HANG UP,1100 Block of WASHINGTON ST,
19,6/24/2024 6:06:42 AM,202406240026,SUSPICIOUS PERSON HOMELESS,1200 Block of HARRY PRICE DR,
20,6/24/2024 6:10:31 AM,202406240027,594L VANDALISM - LATE,2200 Block of GATEWAY CT,
21,6/24/2024 6:28:56 AM,202406240028,AUDIBLE ALARM,5000 Block of BUSINESS CENTER DR,
