,Date Time,inci #,Description,Address,dispo
0,8/8/2024 12:03:42 AM,202408080001,602L TRESPASSING,1200 Block of B GALE WILSON BL,
1,8/8/2024 12:04:47 AM,202408080002,AUDIBLE ALARM,2700 Block of DERONDE DR,
2,8/8/2024 12:10:00 AM,202408080003,Traffic Stop,11300 Block of UTAH ST,
3,8/8/2024 12:21:12 AM,202408080004,911 CELL PHONE HANG UP,1800 Block of WOOLNER AV,
4,8/8/2024 12:23:38 AM,202408080005,CITIZEN ASSIST,500 Block of TAWNY LAKE PL,
5,8/8/2024 12:29:18 AM,202408080006,911 CELL PHONE HANG UP,2200 Block of PEACH TREE DR,
6,8/8/2024 12:30:29 AM,202408080007,488 PETTY THEFT - LATE,5000 Block of BUSINESS CENTER DR,
7,8/8/2024 12:33:01 AM,202408080008,459VL BURGLARY - VEHICLE - LATE,1100 Block of MISSOURI ST,
8,8/8/2024 12:36:27 AM,202408080009,911 CELL PHONE HANG UP,600 Block of DYNASTY DR,
9,8/8/2024 12:40:24 AM,202408080010,23103 RECKLESS DRIVING,0 Block of EB HWY 12,
10,8/8/2024 12:42:29 AM,202408080011,Traffic Stop,11600 Block of WATERMAN BL,
11,8/8/2024 12:53:32 AM,202408080012,415 DISTURBING THE PEACE,1600 Block of PARK LN,
12,8/8/2024 1:18:33 AM,202408080014,415 DISTURBING THE PEACE,1900 Block of GRANDE CR,
13,8/8/2024 1:38:35 AM,202408080015,Traffic Stop,11600 Block of WB I80,
14,8/8/2024 1:42:36 AM,202408080016,WELFARE CHECK,100 Block of SERRANO DR,
15,8/8/2024 2:00:44 AM,202408080017,459VL BURGLARY - VEHICLE - LATE,1300 Block of MCKINLEY ST,
16,8/8/2024 2:10:12 AM,202408080018,911 HANG UP,4700 Block of BUSINESS CENTER DR,
17,8/8/2024 2:14:10 AM,202408080019,23103 RECKLESS DRIVING,0 Block of LYON RD,
18,8/8/2024 2:15:01 AM,202408080020,SUSPICIOUS PERSON,2900 Block of AUTO MALL PKWY,
19,8/8/2024 2:53:29 AM,202408080021,911 HANG UP,4700 Block of BUSINESS CENTER DR,
20,8/8/2024 2:59:34 AM,202408080023,VEHICLE ACCIDENT - MINOR INJURIES,0 Block of WOOLNER AV,
21,8/8/2024 3:10:24 AM,202408080024,911 CELL PHONE HANG UP,1600 Block of GLENMORE DR,
22,8/8/2024 3:11:25 AM,202408080025,602L TRESPASSING,4300 Block of CENTRAL PL,
23,8/8/2024 4:11:43 AM,202408080026,AUDIBLE ALARM,1700 Block of TRAVIS BL,
24,8/8/2024 4:15:19 AM,202408080027,AUDIBLE ALARM,3300 Block of N TEXAS ST,
25,8/8/2024 5:05:37 AM,202408080028,911 CELL PHONE HANG UP,600 Block of VILLAGE DR,
26,8/8/2024 5:58:13 AM,202408080029,AUDIBLE ALARM,200 Block of E ATLANTIC AV,
