,Date Time,inci #,Description,Address,dispo
0,8/11/2024 12:04:42 AM,202408110001,SUSPICIOUS PERSON HOMELESS,800 Block of TEXAS ST,
1,8/11/2024 12:08:06 AM,202408110002,911 CELL PHONE HANG UP,2400 Block of VILLAGE SQUARE BL,
2,8/11/2024 12:09:00 AM,202408110004,VEHICLE ACCIDENT - NO DETAILS,0 Block of ONE LAKE DR,
3,8/11/2024 12:13:00 AM,202408110005,20002 HIT AND RUN - PROPERTY DAMAGE,1200 Block of TABOR AV,
4,8/11/2024 12:29:44 AM,202408110006,10851L VEHICLE THEFT - LATE,1600 Block of PARK LN,
5,8/11/2024 12:46:24 AM,202408110008,AUDIBLE ALARM,800 Block of CHADBOURNE RD,
6,8/11/2024 12:58:13 AM,202408110009,WELFARE CHECK,1700 Block of E TABOR AV,
7,8/11/2024 1:01:51 AM,202408110010,SUBJECT SCREAMING FOR HELP,300 Block of E TABOR AV,
8,8/11/2024 1:21:22 AM,202408110011,SHOTS FIRED,1300 Block of ESSENCE LN,
9,8/11/2024 1:25:38 AM,202408110012,911 CELL PHONE HANG UP,1300 Block of OLIVER RD,
10,8/11/2024 1:46:38 AM,202408110014,AUDIBLE ALARM,2000 Block of PARSONS DR,
11,8/11/2024 2:01:15 AM,202408110015,415E LOUD NOISE,600 Block of E TENNESSEE ST,
12,8/11/2024 2:08:01 AM,202408110016,10851L VEHICLE THEFT - LATE,100 Block of DEL REY CT,
13,8/11/2024 2:41:56 AM,202408110018,911 CELL PHONE HANG UP,1000 Block of E TABOR AV,
14,8/11/2024 2:58:19 AM,202408110020,911 CELL PHONE HANG UP,1100 Block of FIRST ST,
15,8/11/2024 3:37:24 AM,202408110021,911 CELL PHONE HANG UP,1100 Block of TEXAS ST,
16,8/11/2024 4:10:45 AM,202408110022,AUDIBLE ALARM,3300 Block of N TEXAS ST,
17,8/11/2024 4:15:58 AM,202408110023,594L VANDALISM - LATE,800 Block of VINTAGE AV,
18,8/11/2024 4:17:12 AM,202408110024,AUDIBLE ALARM,1500 Block of TRAVIS BL,
19,8/11/2024 4:17:49 AM,202408110025,911 CELL PHONE HANG UP,2400 Block of VILLAGE SQUARE BL,
20,8/11/2024 4:28:09 AM,202408110026,TRAFFIC HAZARD,100 Block of RED TOP RD,
21,8/11/2024 5:11:29 AM,202408110029,242L BATTERY - LATE,500 Block of MEADOW VALLEY CR,
22,8/11/2024 5:36:55 AM,202408110030,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
23,8/11/2024 6:04:59 AM,202408110032,415V VERBAL FIGHT,2100 Block of N TEXAS ST,
24,8/11/2024 6:12:07 AM,202408110034,911 CELL PHONE HANG UP,2100 Block of N TEXAS ST,
