,Date Time,inci #,Description,Address,dispo
0,7/19/2024 12:00:28 AM,202407190001,911 CELL PHONE HANG UP,2100 Block of N TEXAS ST,
1,7/19/2024 12:03:38 AM,202407190002,597 CRUELTY TO ANIMALS,1500 Block of W TEXAS ST,
2,7/19/2024 12:08:10 AM,202407190003,SECURITY CHECK,1200 Block of MCKINLEY ST,
3,7/19/2024 12:13:12 AM,202407190004,EQUIPMENT ISSUE,1000 Block of WEBSTER ST,
4,7/19/2024 12:38:59 AM,202407190005,Traffic Stop,6500 Block of CLAY BANK RD,
5,7/19/2024 1:14:58 AM,202407190006,SECURITY CHECK,1000 Block of KENTUCKY ST,
6,7/19/2024 1:19:48 AM,202407190007,Traffic Stop,9300 Block of OAK ST,
7,7/19/2024 1:25:28 AM,202407190008,911 CELL PHONE HANG UP,200 Block of E ALASKA AV,
8,7/19/2024 1:32:37 AM,202407190009,911 CELL PHONE HANG UP,600 Block of HILLSIDE DR,
9,7/19/2024 1:40:00 AM,202407190010,911 CELL PHONE HANG UP,300 Block of DAPHNE DR,
10,7/19/2024 1:42:30 AM,202407190011,415E LOUD NOISE,100 Block of TABOR AV,
11,7/19/2024 1:46:17 AM,202407190012,SUSPICIOUS PERSON HOMELESS,1900 Block of W TEXAS ST,
12,7/19/2024 2:05:28 AM,202407190015,911 CELL PHONE HANG UP,300 Block of DAPHNE DR,
13,7/19/2024 2:06:20 AM,202407190016,AUDIBLE ALARM,3300 Block of N TEXAS ST,
14,7/19/2024 2:08:40 AM,202407190017,SECURITY CHECK,5600 Block of AUTO MALL PKWY,
15,7/19/2024 2:16:06 AM,202407190019,SECURITY CHECK,2100 Block of CADENASSO DR,
16,7/19/2024 3:08:49 AM,202407190023,SUSPICIOUS PERSON,1900 Block of W TEXAS ST,
17,7/19/2024 4:13:59 AM,202407190026,911 CELL PHONE HANG UP,4400 Block of CENTRAL PL,
18,7/19/2024 4:40:11 AM,202407190027,911 HANG UP,100 Block of CANNON DR,
19,7/19/2024 5:00:37 AM,202407190030,AUDIBLE ALARM,2400 Block of N WATNEY WY,
20,7/19/2024 5:05:30 AM,202407190031,SILENT ALARM,2900 Block of AUTO MALL PKWY,
21,7/19/2024 5:08:54 AM,202407190032,SUSPICIOUS PERSON HOMELESS,3900 Block of BUSINESS CENTER DR,
22,7/19/2024 5:31:51 AM,202407190033,WELFARE CHECK,600 Block of UTAH ST,
23,7/19/2024 5:40:21 AM,202407190035,TRAFFIC HAZARD,0 Block of TRAVIS BL,
24,7/19/2024 6:01:34 AM,202407190036,488 PETTY THEFT,2500 Block of N TEXAS ST,
25,7/19/2024 6:05:08 AM,202407190037,SUSPICIOUS PERSON HOMELESS,900 Block of EMPIRE ST,
26,7/19/2024 6:28:20 AM,202407190039,911 CELL PHONE HANG UP,2400 Block of PEACH TREE DR,
27,7/19/2024 6:33:04 AM,202407190040,FOLLOW UP,1000 Block of WEBSTER ST,
28,7/19/2024 6:36:39 AM,202407190041,CIVIL STANDBY,2400 Block of LAKE CLUB DR,
29,7/19/2024 6:40:10 AM,202407190042,OCCUPIED SUSPICOUS VEHICLE,0 Block of COTTONWOOD DR,
30,7/19/2024 6:49:22 AM,202407190043,AUDIBLE ALARM,3300 Block of N TEXAS ST,
31,7/19/2024 7:11:23 AM,202407190045,911 CELL PHONE HANG UP,3300 Block of N TEXAS ST,
32,7/19/2024 7:33:20 AM,202407190049,FOLLOW UP,1000 Block of WEBSTER ST,
33,7/19/2024 7:35:43 AM,202407190050,PARKING VIOLATION,1800 Block of KOLOB DR,
34,7/19/2024 7:37:50 AM,202407190051,CIVIL STANDBY,700 Block of E TABOR AV,
35,7/19/2024 7:50:54 AM,202407190052,SECURITY CHECK,2000 Block of CADENASSO DR,
36,7/19/2024 8:00:12 AM,202407190053,911 CELL PHONE HANG UP,2400 Block of COURAGE DR,
37,7/19/2024 8:04:03 AM,202407190054,911 CELL PHONE HANG UP,2400 Block of COURAGE DR,
38,7/19/2024 8:05:52 AM,202407190055,10851L VEHICLE THEFT - LATE,5100 Block of POND SIDE WY,
39,7/19/2024 8:07:16 AM,202407190056,911 CELL PHONE HANG UP,1500 Block of TOMMY LN,
40,7/19/2024 8:08:34 AM,202407190057,415L DISTURBANCE - LATE,600 Block of E TABOR AV,
41,7/19/2024 8:13:14 AM,202407190058,911 CELL PHONE HANG UP,1600 Block of WOOLNER AV,
42,7/19/2024 8:40:04 AM,202407190061,911 CELL PHONE HANG UP,2500 Block of HILBORN RD,
43,7/19/2024 9:06:08 AM,202407190065,Traffic Stop,11600 Block of WB I80,
44,7/19/2024 9:22:45 AM,202407190068,653M PRANK/ANNOYING PHONE CALLS,2000 Block of NOTTINGHAM DR,
45,7/19/2024 9:35:12 AM,202407190070,COMMUNITY EVENT,2600 Block of ESTATES DR,
46,7/19/2024 9:42:21 AM,202407190071,SUSPICIOUS PERSON HOMELESS,2700 Block of N TEXAS ST,
47,7/19/2024 9:48:23 AM,202407190072,911 HANG UP,1900 Block of BLOSSOM AV,
48,7/19/2024 9:55:53 AM,202407190074,ABANDONED VEHICLE,200 Block of ALASKA AV,
49,7/19/2024 10:00:41 AM,202407190077,911 CELL PHONE HANG UP,900 Block of WALDEN CT,
50,7/19/2024 10:02:53 AM,202407190078,911 CELL PHONE HANG UP,2900 Block of GULF DR,
51,7/19/2024 10:03:47 AM,202407190079,ABANDONED VEHICLE,200 Block of PACIFIC AV,
52,7/19/2024 10:04:53 AM,202407190080,TRESPASSING TRANSIENT/CAMP,1300 Block of W TEXAS ST,
53,7/19/2024 10:07:50 AM,202407190081,CITIZEN ASSIST FLAG DOWN,200 Block of PACIFIC AV,
54,7/19/2024 10:20:13 AM,202407190084,ABANDONED VEHICLE,0 Block of GREENFIELD DR,
55,7/19/2024 10:21:45 AM,202407190085,911 HANG UP,800 Block of E TRAVIS BL,
56,7/19/2024 10:31:57 AM,202407190086,AUDIBLE ALARM,4700 Block of CENTRAL WY,
57,7/19/2024 10:42:34 AM,202407190090,WELFARE CHECK,1200 Block of DANA DR,
58,7/19/2024 10:49:00 AM,202407190091,COMMUNITY EVENT,200 Block of MAIN ST,
59,7/19/2024 10:58:26 AM,202407190092,SECURITY CHECK,1300 Block of TRAVIS BL,
60,7/19/2024 10:58:58 AM,202407190093,WELFARE CHECK,400 Block of SAN JOSE ST,
61,7/19/2024 11:01:40 AM,202407190094,AUDIBLE ALARM,600 Block of JULMAR CR,
62,7/19/2024 11:02:33 AM,202407190095,HEALTH/SAFETY,1600 Block of W TEXAS ST,
63,7/19/2024 11:06:46 AM,202407190097,911 CELL PHONE HANG UP,2400 Block of VILLAGE SQUARE BL,
64,7/19/2024 11:19:07 AM,202407190099,TRESPASSING TRANSIENT/CAMP,1400 Block of W TEXAS ST,
65,7/19/2024 11:25:15 AM,202407190100,TRAFFIC HAZARD,1300 Block of TRAVIS BL,
66,7/19/2024 11:39:31 AM,202407190102,AUDIBLE ALARM,800 Block of FINCH WY,
