,Date Time,inci #,Description,Address,dispo
0,8/6/2024 12:04:17 AM,202408060001,911 CELL PHONE HANG UP,2500 Block of CARNATION DR,
1,8/6/2024 12:08:49 AM,202408060002,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
2,8/6/2024 12:11:09 AM,202408060003,SECURITY CHECK,9600 Block of PEABODY RD,
3,8/6/2024 12:22:27 AM,202408060004,OCCUPIED SUSPICOUS VEHICLE,11700 Block of WEBSTER ST,
4,8/6/2024 12:28:20 AM,202408060005,SUSPICIOUS PERSON,700 Block of OHIO ST,
5,8/6/2024 12:45:56 AM,202408060006,SUSPICIOUS PERSON,5000 Block of CONSTABLE CT,
6,8/6/2024 12:53:17 AM,202408060007,415 DISTURBING THE PEACE,2100 Block of W TEXAS ST,
7,8/6/2024 1:14:29 AM,202408060008,SECURITY CHECK,0 Block of KENTUCKY ST,
8,8/6/2024 1:14:39 AM,202408060009,415E LOUD NOISE,0 Block of LAKE TRL,
9,8/6/2024 1:37:56 AM,202408060013,911 HANG UP,100 Block of CANNON DR,
10,8/6/2024 1:41:30 AM,202408060014,AUDIBLE ALARM,5000 Block of RED TOP RD,
11,8/6/2024 1:46:49 AM,202408060015,911 CELL PHONE HANG UP,900 Block of HICKORY CT,
12,8/6/2024 1:48:39 AM,202408060016,Traffic Stop,7000 Block of DOVER AV,
13,8/6/2024 2:02:19 AM,202408060020,WELFARE CHECK,3400 Block of N TEXAS ST,
14,8/6/2024 2:16:51 AM,202408060021,BIKE/PEDESTRIAN STOP,7000 Block of DOVER AV,
15,8/6/2024 2:29:08 AM,202408060022,Traffic Stop,1400 Block of W TEXAS ST,
16,8/6/2024 2:31:38 AM,202408060024,911 CELL PHONE HANG UP,4600 Block of LAPIS CT,
17,8/6/2024 2:41:04 AM,202408060025,SECURITY CHECK,2700 Block of N TEXAS ST,
18,8/6/2024 3:21:57 AM,202408060028,AUDIBLE ALARM,800 Block of WASHINGTON ST,
19,8/6/2024 3:39:15 AM,202408060031,AUDIBLE ALARM,3300 Block of N TEXAS ST,
20,8/6/2024 3:53:45 AM,202408060033,SECURITY CHECK,3300 Block of N TEXAS ST,
21,8/6/2024 4:25:24 AM,202408060034,WELFARE CHECK,400 Block of BELL AV,
22,8/6/2024 4:48:09 AM,202408060038,TRAIN ACCIDENT,0 Block of VANDEN RD,
23,8/6/2024 5:28:01 AM,202408060039,911 HANG UP,100 Block of NORTON ST,
24,8/6/2024 5:32:17 AM,202408060040,AUDIBLE ALARM,3300 Block of N TEXAS ST,
25,8/6/2024 5:46:45 AM,202408060041,WELFARE CHECK,1700 Block of ENTERPRISE DR,
26,8/6/2024 5:53:01 AM,202408060042,911 CELL PHONE HANG UP,2000 Block of CLAY BANK RD,
27,8/6/2024 5:53:16 AM,202408060043,911 CELL PHONE HANG UP,500 Block of WATT DR,
28,8/6/2024 6:02:18 AM,202408060044,UNOCCUPIED SUSPICIOUS VEHICLE,0 Block of JEFFERSON ST,
29,8/6/2024 6:06:19 AM,202408060045,FOLLOW UP,1000 Block of WEBSTER ST,
30,8/6/2024 6:16:32 AM,202408060046,FOLLOW UP,1000 Block of WEBSTER ST,
31,8/6/2024 6:59:53 AM,202408060051,SUSPICIOUS PERSON HOMELESS,0 Block of TABOR AV,
32,8/6/2024 7:08:25 AM,202408060052,TRAFFIC HAZARD,0 Block of GOLD HILL RD,
33,8/6/2024 7:18:18 AM,202408060053,FOLLOW UP,0 Block of VANDEN RD,
34,8/6/2024 7:19:20 AM,202408060054,AUDIBLE ALARM,500 Block of CHADBOURNE RD,
35,8/6/2024 7:22:50 AM,202408060055,459CL BURGLARY - COMMERCIAL - LATE,1500 Block of MILLENIUM WY,
36,8/6/2024 7:25:24 AM,202408060056,SUSPICIOUS PERSON,3300 Block of N TEXAS ST,
37,8/6/2024 7:27:11 AM,202408060057,OCCUPIED SUSPICOUS VEHICLE,200 Block of RED TOP RD,
38,8/6/2024 7:28:14 AM,202408060058,SECURITY CHECK,1600 Block of CAPITOLA WY,
39,8/6/2024 7:34:16 AM,202408060059,SECURITY CHECK,2700 Block of DOVER AV,
40,8/6/2024 7:34:48 AM,202408060060,SUSPICIOUS PERSON WITH A WEAPON,800 Block of E TRAVIS BL,
41,8/6/2024 7:44:33 AM,202408060061,ABANDONED VEHICLE,2200 Block of FAIRFIELD AV,
42,8/6/2024 7:48:38 AM,202408060062,Traffic Stop,11600 Block of WB I80,
43,8/6/2024 7:57:17 AM,202408060063,TRESPASSING TRANSIENT/CAMP,0 Block of HAWTHORN DR,
44,8/6/2024 8:16:55 AM,202408060064,415F PHYSICAL FIGHT,2000 Block of SWAN WY,
45,8/6/2024 8:21:52 AM,202408060065,MISSING JUVENILE,900 Block of MATTHEW CT,
46,8/6/2024 8:28:31 AM,202408060066,SECURITY CHECK,3900 Block of BUSINESS CENTER DR,
47,8/6/2024 8:30:17 AM,202408060067,166L COURT ORDER VIOLATION - LATE,0 Block of PENNSYLVANIA AV,
48,8/6/2024 8:44:44 AM,202408060072,SECURITY CHECK,10700 Block of SPRINGFIELD DR,
49,8/6/2024 8:50:44 AM,202408060073,VEHICLE ACCIDENT - NO INJURIES,8000 Block of HEATH DR,
50,8/6/2024 9:06:16 AM,202408060074,Traffic Stop,300 Block of TRAVIS BL,
51,8/6/2024 9:08:21 AM,202408060075,OCCUPIED SUSPICIOUS VEHICLE TRANSIENT,4800 Block of AUTO PLAZA CT,
52,8/6/2024 9:09:25 AM,202408060076,SECURITY CHECK,1700 Block of W TEXAS ST,
53,8/6/2024 9:09:55 AM,202408060077,AUDIBLE ALARM,2300 Block of N TEXAS ST,
54,8/6/2024 9:17:10 AM,202408060078,ABANDONED VEHICLE,8300 Block of JEFFERSON ST,
55,8/6/2024 9:29:25 AM,202408060079,602L TRESPASSING,2200 Block of HUNTINGTON DR,
56,8/6/2024 9:31:21 AM,202408060080,SECURITY CHECK,2000 Block of N TEXAS ST,
57,8/6/2024 9:40:42 AM,202408060081,MISSING JUVENILE,200 Block of E ALASKA AV,
58,8/6/2024 9:48:49 AM,202408060083,FOLLOW UP,1000 Block of WEBSTER ST,
59,8/6/2024 9:51:33 AM,202408060084,488 PETTY THEFT - LATE,600 Block of E TABOR AV,
60,8/6/2024 9:53:36 AM,202408060085,TRAFFIC HAZARD,0 Block of PEABODY RD,
61,8/6/2024 10:00:15 AM,202408060086,SECURITY CHECK,8000 Block of HAWTHORN DR,
62,8/6/2024 10:01:06 AM,202408060087,VEHICLE ACCIDENT - NO INJURIES,0 Block of LOPES RD,
63,8/6/2024 10:12:28 AM,202408060088,911 CELL PHONE HANG UP,2600 Block of LARAMIE CR,
64,8/6/2024 10:20:12 AM,202408060090,VEHICLE ACCIDENT - NO DETAILS,0 Block of MANUEL CAMPOS PKWY,
65,8/6/2024 10:22:37 AM,202408060091,SUSPICIOUS PERSON HOMELESS,400 Block of TRAVIS BL,
66,8/6/2024 10:28:03 AM,202408060093,SUSPICIOUS PERSON,1300 Block of HOLIDAY LN,
67,8/6/2024 10:45:58 AM,202408060098,ABANDONED VEHICLE,400 Block of OAKWOOD DR,
68,8/6/2024 10:46:57 AM,202408060099,Traffic Stop,10900 Block of SUNSET AV,
69,8/6/2024 10:47:59 AM,202408060100,SECURITY CHECK,0 Block of NELSON RD,
70,8/6/2024 10:49:31 AM,202408060101,SUSPICIOUS PERSON,2000 Block of CADENASSO DR,
71,8/6/2024 10:50:30 AM,202408060102,TRESPASSING TRANSIENT/CAMP,0 Block of WB I80,
72,8/6/2024 10:55:26 AM,202408060103,SUSPICIOUS PERSON HOMELESS,2200 Block of HUNTINGTON DR,
73,8/6/2024 10:59:26 AM,202408060104,911 CELL PHONE HANG UP,2900 Block of HANFORD CT,
