,Date Time,inci #,Description,Address,dispo
0,7/12/2024 12:19:00 AM,202407120001,Traffic Stop,7300 Block of EB I80,
1,7/12/2024 12:22:24 AM,202407120002,911 HANG UP,2100 Block of N TEXAS ST,
2,7/12/2024 12:22:27 AM,202407120003,SUSPICIOUS PERSON,2100 Block of N TEXAS ST,
3,7/12/2024 12:29:07 AM,202407120004,415 DISTURBING THE PEACE,2900 Block of N TEXAS ST,
4,7/12/2024 12:32:22 AM,202407120005,Traffic Stop,0 Block of N TEXAS ST,
5,7/12/2024 12:32:33 AM,202407120006,Traffic Stop,0 Block of ACACIA ST,
6,7/12/2024 12:43:40 AM,202407120009,SECURITY CHECK,200 Block of RED TOP RD,
7,7/12/2024 12:59:38 AM,202407120010,BE ON THE LOOK OUT,0 Block of WB I80,
8,7/12/2024 1:14:53 AM,202407120012,PROWLER,5900 Block of BIG SKY DR,
9,7/12/2024 1:21:28 AM,202407120014,Traffic Stop,11900 Block of WOOLNER AV,
10,7/12/2024 1:36:13 AM,202407120015,SECURITY CHECK,1000 Block of KENTUCKY ST,
11,7/12/2024 1:54:19 AM,202407120016,602L TRESPASSING,2100 Block of N TEXAS ST,
12,7/12/2024 2:10:42 AM,202407120017,SUSPICIOUS PERSON,400 Block of YARROW DR,
13,7/12/2024 2:32:45 AM,202407120018,SECURITY CHECK,800 Block of JEFFERSON ST,
14,7/12/2024 2:46:03 AM,202407120020,OCCUPIED SUSPICOUS VEHICLE,2100 Block of W TEXAS ST,
15,7/12/2024 3:17:19 AM,202407120023,273 5 DOMESTIC VIOLENCE,0 Block of BEL AIR CR,
16,7/12/2024 3:25:16 AM,202407120024,415E LOUD NOISE,2100 Block of VISTA HERMOSA,
17,7/12/2024 3:39:50 AM,202407120025,273 5 DOMESTIC VIOLENCE,5000 Block of LAKEVIEW CR,
18,7/12/2024 4:22:36 AM,202407120028,23103 RECKLESS DRIVING,0 Block of AIR BASE PKWY OFF,
19,7/12/2024 5:19:37 AM,202407120030,AUDIBLE ALARM,2200 Block of BELLAMY CT,
20,7/12/2024 5:24:10 AM,202407120031,594L VANDALISM - LATE,3000 Block of ROADRUNNER DR,
21,7/12/2024 5:25:53 AM,202407120032,FLOCK HIT,0 Block of N TEXAS ST OFF,
22,7/12/2024 5:40:57 AM,202407120034,273 5 DOMESTIC VIOLENCE,3000 Block of N TEXAS ST,
23,7/12/2024 5:43:47 AM,202407120035,TRAFFIC HAZARD,0 Block of HWY 12,
24,7/12/2024 5:49:54 AM,202407120037,PERSON DOWN,1000 Block of MOCKINGBIRD LN,
25,7/12/2024 6:22:40 AM,202407120039,10851L VEHICLE THEFT - LATE,4900 Block of RIDGECREST CT,
26,7/12/2024 6:29:01 AM,202407120040,WELFARE CHECK,3700 Block of LYON RD,
27,7/12/2024 6:38:36 AM,202407120041,AUDIBLE ALARM,1600 Block of HAZELWOOD CT,
28,7/12/2024 6:39:50 AM,202407120042,SUSPICIOUS PERSON HOMELESS,3300 Block of N TEXAS ST,
29,7/12/2024 6:55:39 AM,202407120045,488 PETTY THEFT - LATE,2500 Block of N TEXAS ST,
30,7/12/2024 7:00:16 AM,202407120046,HIGH SPEED VEHICLE ACCIDENT,0 Block of EB HWY 12,
31,7/12/2024 7:01:24 AM,202407120048,911 CELL PHONE HANG UP,100 Block of SUNSHINE ST,
32,7/12/2024 7:03:59 AM,202407120049,EQUIPMENT ISSUE,1000 Block of WEBSTER ST,
33,7/12/2024 7:47:04 AM,202407120052,SUSPICIOUS PERSON HOMELESS,1000 Block of OLIVER RD,
34,7/12/2024 7:53:07 AM,202407120053,SECURITY CHECK,9200 Block of NEITZEL RD,
35,7/12/2024 7:53:57 AM,202407120054,487L GRAND THEFT - LATE,3200 Block of N TEXAS ST,
36,7/12/2024 7:57:06 AM,202407120055,911 CELL PHONE HANG UP,1500 Block of RAYBURN CT,
37,7/12/2024 8:18:14 AM,202407120057,OCCUPIED SUSPICOUS VEHICLE,1100 Block of ALASKA AV,
38,7/12/2024 8:26:53 AM,202407120058,SUSPICIOUS PERSON HOMELESS,2200 Block of GATEWAY CT,
39,7/12/2024 8:29:05 AM,202407120059,TRESPASSING TRANSIENT/CAMP,300 Block of DICKSON HILL RD,
40,7/12/2024 8:32:52 AM,202407120060,SUSPICIOUS PERSON HOMELESS,1500 Block of GATEWAY BL,
41,7/12/2024 8:50:06 AM,202407120061,273 5L DOMESTIC VIOLENCE - LATE,1900 Block of GRANDE CR,
42,7/12/2024 8:51:32 AM,202407120062,10851L VEHICLE THEFT - LATE,4900 Block of RIDGECREST CT,
43,7/12/2024 8:52:29 AM,202407120064,SECURITY CHECK,1700 Block of W TEXAS ST,
44,7/12/2024 8:53:01 AM,202407120065,415L DISTURBANCE - LATE,1000 Block of FIRST ST,
45,7/12/2024 9:00:28 AM,202407120066,WELFARE CHECK,3200 Block of RANCHO SOLANO PKWY,
46,7/12/2024 9:04:44 AM,202407120068,HOLD UP ALARM,2400 Block of WATERMAN BL,
47,7/12/2024 9:04:53 AM,202407120069,911 CELL PHONE HANG UP,1100 Block of ALASKA AV,
48,7/12/2024 9:05:08 AM,202407120070,417 BRANDISHING A WEAPON,1000 Block of MISSION CR,
49,7/12/2024 9:06:41 AM,202407120071,415 DISTURBING THE PEACE,2900 Block of INDUSTRIAL CT,
50,7/12/2024 9:11:14 AM,202407120072,653M PRANK/ANNOYING PHONE CALLS,300 Block of STATE ST,
51,7/12/2024 9:19:33 AM,202407120074,CITIZEN ASSIST TRANSIENT,2200 Block of N TEXAS ST,
52,7/12/2024 9:20:34 AM,202407120075,911 HANG UP,100 Block of CANNON DR,
53,7/12/2024 9:21:30 AM,202407120076,911 CELL PHONE HANG UP,3300 Block of RAMSEY RD,
54,7/12/2024 9:27:44 AM,202407120077,SECURITY CHECK,0 Block of MANUEL CAMPOS PKWY,
55,7/12/2024 9:30:45 AM,202407120078,SECURITY CHECK,600 Block of BECK AV,
56,7/12/2024 9:35:58 AM,202407120079,WELFARE CHECK,500 Block of CHADBOURNE RD,
57,7/12/2024 9:41:20 AM,202407120080,SUSPICIOUS PERSON HOMELESS,1300 Block of TRAVIS BL,
58,7/12/2024 9:44:18 AM,202407120081,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,1800 Block of N TEXAS ST,
59,7/12/2024 9:45:40 AM,202407120082,SUSPICIOUS PERSON,3700 Block of LYON RD,
60,7/12/2024 9:56:07 AM,202407120083,PUBLIC SERVICE POLICE,3000 Block of N TEXAS ST,
61,7/12/2024 9:57:45 AM,202407120084,UNOCCUPIED SUSPICIOUS VEHICLE,200 Block of ALASKA AV,
62,7/12/2024 10:14:21 AM,202407120086,SECURITY CHECK,1900 Block of N TEXAS ST,
63,7/12/2024 10:18:26 AM,202407120087,WELFARE CHECK,600 Block of E TRAVIS BL,
64,7/12/2024 10:22:27 AM,202407120088,HOLD UP ALARM,2600 Block of MAXWELL WY,
65,7/12/2024 10:23:20 AM,202407120089,911 CELL PHONE HANG UP,100 Block of TABOR AV,
66,7/12/2024 10:24:41 AM,202407120090,WELFARE CHECK,2100 Block of MADRONE DR,
67,7/12/2024 10:28:36 AM,202407120091,SECURITY CHECK,2000 Block of CADENASSO DR,
68,7/12/2024 10:36:39 AM,202407120092,415L DISTURBANCE - LATE,600 Block of OREGON ST,
69,7/12/2024 10:39:03 AM,202407120093,415L DISTURBANCE - LATE,1600 Block of GATEWAY BL,
70,7/12/2024 10:42:27 AM,202407120095,911 CELL PHONE HANG UP,0 Block of TRANSIT CENTER RD,
71,7/12/2024 10:42:46 AM,202407120096,ABANDONED VEHICLE,0 Block of KALIS ST,
72,7/12/2024 10:48:35 AM,202407120097,911 CELL PHONE HANG UP,1100 Block of WESTERN ST,
73,7/12/2024 10:50:12 AM,202407120098,602L TRESPASSING,1900 Block of N TEXAS ST,
74,7/12/2024 10:52:41 AM,202407120099,TRESPASSING TRANSIENT/CAMP,0 Block of N TEXAS ST,
75,7/12/2024 10:53:32 AM,202407120100,SUSPICIOUS PERSON WITH A WEAPON,5100 Block of BUSINESS CENTER DR,
76,7/12/2024 11:13:51 AM,202407120102,VERIFY CITE VERIFICATION,1000 Block of WEBSTER ST,
77,7/12/2024 11:15:31 AM,202407120103,911 CELL PHONE HANG UP,200 Block of SANTA BARBARA CT,
78,7/12/2024 11:15:57 AM,202407120104,FOLLOW UP,1000 Block of WEBSTER ST,
