,Date Time,inci #,Description,Address,dispo
0,8/1/2024 12:06:12 AM,202408010001,CITIZEN ASSIST,1300 Block of WOOLNER AV,
1,8/1/2024 12:14:52 AM,202408010002,Traffic Stop,9500 Block of PACIFIC AV,
2,8/1/2024 12:21:28 AM,202408010003,211L ROBBERY - LATE,1200 Block of B GALE WILSON BL,
3,8/1/2024 12:23:51 AM,202408010004,911 CELL PHONE HANG UP,1100 Block of B GALE WILSON BL,
4,8/1/2024 12:32:57 AM,202408010005,415E LOUD NOISE,2000 Block of PENNSYLVANIA AV,
5,8/1/2024 12:42:26 AM,202408010006,415 DISTURBING THE PEACE,1900 Block of PENNSYLVANIA AV,
6,8/1/2024 12:50:25 AM,202408010007,OCCUPIED SUSPICOUS VEHICLE,800 Block of WALDEN CT,
7,8/1/2024 1:41:21 AM,202408010008,AUDIBLE ALARM,1700 Block of TRAVIS BL,
8,8/1/2024 1:45:29 AM,202408010009,415P LOUD PARTY,600 Block of KENNEDY CT,
9,8/1/2024 1:58:58 AM,202408010010,488 PETTY THEFT,0 Block of BECK AV,
10,8/1/2024 2:35:30 AM,202408010012,AUDIBLE ALARM,1900 Block of W TEXAS ST,
11,8/1/2024 2:37:05 AM,202408010013,911 HANG UP,100 Block of CANNON DR,
12,8/1/2024 2:37:36 AM,202408010014,AUDIBLE ALARM,2500 Block of CLAY BANK RD,
13,8/1/2024 3:45:32 AM,202408010015,911 CELL PHONE HANG UP,300 Block of North Texas Street,
14,8/1/2024 4:32:26 AM,202408010017,911 CELL PHONE HANG UP,1600 Block of TRAVION CT,
15,8/1/2024 4:39:17 AM,202408010019,SUSPICIOUS PERSON HOMELESS,1300 Block of GATEWAY BL,
16,8/1/2024 4:57:23 AM,202408010020,SUSPICIOUS PERSON,1900 Block of W TEXAS ST,
17,8/1/2024 5:29:41 AM,202408010022,10851L VEHICLE THEFT - LATE,1200 Block of BRECKINRIDGE DR,
18,8/1/2024 5:41:50 AM,202408010023,SECURITY CHECK,1900 Block of BRISTOL LN,
19,8/1/2024 5:51:48 AM,202408010025,VEHICLE ACCIDENT,0 Block of DARTMOOR DR,
20,8/1/2024 6:03:40 AM,202408010026,273 5 DOMESTIC VIOLENCE,2000 Block of CADENASSO DR,
21,8/1/2024 6:13:00 AM,202408010028,417 BRANDISHING A WEAPON,1000 Block of OLIVER RD,
22,8/1/2024 6:15:32 AM,202408010029,911 CELL PHONE HANG UP,1300 Block of SONATA DR,
23,8/1/2024 6:21:33 AM,202408010031,911 CELL PHONE HANG UP,2200 Block of PEACH TREE DR,
24,8/1/2024 6:25:37 AM,202408010032,AUDIBLE ALARM,1700 Block of TRAVIS BL,
25,8/1/2024 6:43:56 AM,202408010034,TRESPASSING TRANSIENT/CAMP,1900 Block of N TEXAS ST,
26,8/1/2024 6:46:03 AM,202408010035,SECURITY CHECK,5100 Block of BUSINESS CENTER DR,
27,8/1/2024 6:47:15 AM,202408010036,FOLLOW UP,1000 Block of WEBSTER ST,
28,8/1/2024 7:00:18 AM,202408010037,AUDIBLE ALARM,1200 Block of EMPIRE ST,
29,8/1/2024 7:06:48 AM,202408010038,FOLLOW UP,1000 Block of WEBSTER ST,
30,8/1/2024 7:07:44 AM,202408010039,SUSPICIOUS PERSON,1700 Block of W TEXAS ST,
31,8/1/2024 7:11:58 AM,202408010040,AUDIBLE ALARM,1900 Block of N TEXAS ST,
32,8/1/2024 7:30:45 AM,202408010041,ABANDONED VEHICLE,1800 Block of CLAY ST,
33,8/1/2024 7:32:50 AM,202408010042,AUDIBLE ALARM,3300 Block of N TEXAS ST,
34,8/1/2024 7:41:10 AM,202408010043,911 CELL PHONE HANG UP,1600 Block of TRAVION CT,
35,8/1/2024 7:47:39 AM,202408010044,CITIZEN ASSIST,2000 Block of STARLING WY,
36,8/1/2024 7:58:12 AM,202408010046,VEHICLE ACCIDENT - NO INJURIES,0 Block of EB AIR BASE PKWY,
37,8/1/2024 8:04:35 AM,202408010047,SUSPICIOUS PERSON,3900 Block of BUSINESS CENTER DR,
38,8/1/2024 8:08:12 AM,202408010048,TRESPASSING TRANSIENT/CAMP,1300 Block of TRAVIS BL,
39,8/1/2024 8:08:24 AM,202408010049,MISSING PERSON,1000 Block of WEBSTER ST,
40,8/1/2024 8:28:46 AM,202408010051,SECURITY CHECK,3900 Block of BUSINESS CENTER DR,
41,8/1/2024 8:30:03 AM,202408010052,SUSPICIOUS PERSON HOMELESS,1800 Block of W TEXAS ST,
42,8/1/2024 8:38:38 AM,202408010053,Traffic Stop,6300 Block of CEMENT HILL RD,
43,8/1/2024 8:50:37 AM,202408010055,SUSPICIOUS PERSON,5700 Block of BECK AV,
44,8/1/2024 8:51:27 AM,202408010056,SUSPICIOUS PERSON,200 Block of TABOR AV,
45,8/1/2024 8:59:56 AM,202408010057,911 CELL PHONE HANG UP,2000 Block of MEYER WY,
46,8/1/2024 9:03:18 AM,202408010058,CITIZEN ASSIST,0 Block of CIRCLE DR,
47,8/1/2024 9:05:37 AM,202408010059,Traffic Stop,6900 Block of DELAWARE ST,
48,8/1/2024 9:07:11 AM,202408010060,10851L VEHICLE THEFT - LATE,2300 Block of CHINA LN,
