,Date Time,inci #,Description,Address,dispo
0,7/11/2024 12:13:44 AM,202407110002,245 ASSAULT WITH A DEADLY WEAPON,0 Block of WATERMAN BL,
1,7/11/2024 12:27:55 AM,202407110003,594 VANDALISM IN PROGRESS,800 Block of TEXAS ST,
2,7/11/2024 12:28:50 AM,202407110004,SUSPICIOUS PERSON,2200 Block of PEACH TREE DR,
3,7/11/2024 12:41:22 AM,202407110005,SECURITY CHECK,500 Block of CARPENTER ST,
4,7/11/2024 1:23:14 AM,202407110007,AUDIBLE ALARM,1000 Block of OLIVER RD,
5,7/11/2024 1:38:56 AM,202407110008,OCCUPIED SUSPICOUS VEHICLE,1000 Block of OLIVER RD,
6,7/11/2024 1:43:31 AM,202407110009,415E LOUD NOISE,0 Block of WOODMONT CT,
7,7/11/2024 1:44:24 AM,202407110010,SECURITY CHECK,0 Block of HENRY ST,
8,7/11/2024 1:46:30 AM,202407110011,911 HANG UP,1700 Block of KEARNY CT,
9,7/11/2024 2:00:57 AM,202407110012,Traffic Stop,7200 Block of E TABOR AV,
10,7/11/2024 2:05:33 AM,202407110013,AUDIBLE ALARM,2400 Block of N TEXAS ST,
11,7/11/2024 2:06:22 AM,202407110014,415 DISTURBING THE PEACE,400 Block of LILY ST,
12,7/11/2024 2:10:28 AM,202407110015,242L BATTERY - LATE,2000 Block of CARDINAL WY,
13,7/11/2024 2:11:25 AM,202407110016,415L DISTURBANCE - LATE,0 Block of CORDELIA RD,
14,7/11/2024 2:11:41 AM,202407110017,911 CELL PHONE HANG UP,0 Block of ATLANTIC AV,
15,7/11/2024 2:12:01 AM,202407110018,SECURITY CHECK,300 Block of ATLANTIC AV,
16,7/11/2024 2:26:08 AM,202407110020,415V VERBAL FIGHT,100 Block of ACACIA ST,
17,7/11/2024 2:49:01 AM,202407110022,EQUIPMENT ISSUE,1000 Block of WEBSTER ST,
18,7/11/2024 3:03:53 AM,202407110023,23152 DRUNK DRIVING,0 Block of EB AIR BASE PKWY,
19,7/11/2024 3:19:55 AM,202407110024,415V VERBAL FIGHT,1600 Block of SUNSET AV,
20,7/11/2024 3:43:47 AM,202407110026,Traffic Stop,9800 Block of PEPPERTREE DR,
21,7/11/2024 4:23:37 AM,202407110027,911 CELL PHONE HANG UP,300 Block of HOPKINS DR,
22,7/11/2024 4:36:42 AM,202407110029,911 CELL PHONE HANG UP,3200 Block of N TEXAS ST,
23,7/11/2024 5:16:26 AM,202407110031,AUDIBLE ALARM,1300 Block of TRAVIS BL,
24,7/11/2024 5:17:23 AM,202407110032,911 CELL PHONE HANG UP,2400 Block of N TEXAS ST,
25,7/11/2024 5:21:23 AM,202407110034,AUDIBLE ALARM,1600 Block of GATEWAY BL,
26,7/11/2024 5:21:58 AM,202407110035,415V VERBAL FIGHT,1100 Block of TABOR AV,
27,7/11/2024 5:27:54 AM,202407110036,911 CELL PHONE HANG UP,0 Block of WB 80,
28,7/11/2024 5:28:00 AM,202407110037,SUSPICIOUS PERSON,0 Block of JOSEPH GEREVAS DR,
29,7/11/2024 5:51:56 AM,202407110039,911 CELL PHONE HANG UP,2200 Block of WOOLNER AV,
30,7/11/2024 6:06:30 AM,202407110040,911 CELL PHONE HANG UP,600 Block of HILLSIDE DR,
31,7/11/2024 6:10:31 AM,202407110041,SECURITY CHECK,1000 Block of WEBSTER ST,
32,7/11/2024 6:33:46 AM,202407110045,SECURITY CHECK,3500 Block of NELSON RD,
33,7/11/2024 6:47:22 AM,202407110047,FOUND PROPERTY,1200 Block of B GALE WILSON BL,
34,7/11/2024 6:48:14 AM,202407110049,245 ASSAULT WITH A DEADLY WEAPON,1700 Block of W TEXAS ST,
35,7/11/2024 6:59:24 AM,202407110050,OCCUPIED SUSPICIOUS VEHICLE TRANSIENT,3100 Block of APPALOOSA WY,
36,7/11/2024 7:06:51 AM,202407110051,OCCUPIED SUSPICOUS VEHICLE,2200 Block of N TEXAS ST,
37,7/11/2024 7:11:08 AM,202407110052,488 PETTY THEFT,1800 Block of N TEXAS ST,
38,7/11/2024 7:13:21 AM,202407110053,UNOCCUPIED SUSPICIOUS VEHICLE,0 Block of DRIFTWOOD CR,
