,Date Time,inci #,Description,Address,dispo
0,8/12/2024 12:12:06 AM,202408120002,OCCUPIED SUSPICOUS VEHICLE,0 Block of LAKE TRL,
1,8/12/2024 12:15:32 AM,202408120003,SECURITY CHECK,1200 Block of B GALE WILSON BL,
2,8/12/2024 12:28:14 AM,202408120004,SILENT ALARM,1300 Block of TRAVIS BL,
3,8/12/2024 12:31:34 AM,202408120005,AUDIBLE ALARM,2000 Block of HUNTINGTON DR,
4,8/12/2024 12:49:12 AM,202408120006,911 CELL PHONE HANG UP,0 Block of VILLA CT,
5,8/12/2024 12:51:37 AM,202408120007,415E LOUD NOISE,700 Block of E TABOR AV,
6,8/12/2024 1:14:51 AM,202408120009,911 CELL PHONE HANG UP,3000 Block of PUFFIN CR,
7,8/12/2024 1:17:34 AM,202408120010,Traffic Stop,2300 Block of N TEXAS ST,
8,8/12/2024 1:29:15 AM,202408120011,SILENT ALARM,1300 Block of TRAVIS BL,
9,8/12/2024 2:42:44 AM,202408120017,911 CELL PHONE HANG UP,5000 Block of ROWE DR,
10,8/12/2024 2:44:49 AM,202408120018,10851L VEHICLE THEFT - LATE,900 Block of OREGON ST,
11,8/12/2024 2:51:24 AM,202408120019,AUDIBLE ALARM,3300 Block of N TEXAS ST,
12,8/12/2024 3:15:16 AM,202408120021,AUDIBLE ALARM,500 Block of PRINCETON WY,
13,8/12/2024 3:24:43 AM,202408120022,FOLLOW UP,1000 Block of WEBSTER ST,
14,8/12/2024 3:26:56 AM,202408120023,OCCUPIED SUSPICOUS VEHICLE,2200 Block of N TEXAS ST,
15,8/12/2024 3:32:03 AM,202408120024,SUSPICIOUS PERSON,1600 Block of CENTENNIAL DR,
16,8/12/2024 4:44:29 AM,202408120026,WELFARE CHECK,2800 Block of DOVER AV,
17,8/12/2024 4:49:17 AM,202408120027,415V VERBAL FIGHT,4500 Block of BUSINESS CENTER DR,
18,8/12/2024 5:12:01 AM,202408120029,FOLLOW UP,1000 Block of WEBSTER ST,
19,8/12/2024 5:23:33 AM,202408120030,459VL BURGLARY - VEHICLE - LATE,2800 Block of DOVER AV,
20,8/12/2024 5:39:09 AM,202408120032,911 HANG UP,2200 Block of N TEXAS ST,
21,8/12/2024 5:55:51 AM,202408120033,911 CELL PHONE HANG UP,3000 Block of CLAY BANK RD,
22,8/12/2024 5:57:35 AM,202408120034,911 CELL PHONE HANG UP,3000 Block of CLAY BANK RD,
23,8/12/2024 6:18:45 AM,202408120035,911 HANG UP,1200 Block of B GALE WILSON BL,
24,8/12/2024 6:33:08 AM,202408120036,FLOCK HIT,0 Block of WATERMAN BL,
25,8/12/2024 6:38:11 AM,202408120037,AUDIBLE ALARM,100 Block of GROBRIC CT,
26,8/12/2024 6:42:18 AM,202408120038,166 COURT ORDER VIOLATION,3000 Block of TRAVIS BL,
27,8/12/2024 6:45:44 AM,202408120039,WELFARE CHECK,0 Block of EB TRAVIS BL,
28,8/12/2024 6:53:27 AM,202408120040,AUDIBLE ALARM,1700 Block of W TEXAS ST,
29,8/12/2024 7:00:11 AM,202408120041,CITIZEN ASSIST FLAG DOWN,1200 Block of EMPIRE ST,
30,8/12/2024 7:09:27 AM,202408120043,SECURITY CHECK,2000 Block of HUNTINGTON DR,
31,8/12/2024 7:14:06 AM,202408120044,911 CELL PHONE HANG UP,2000 Block of MAPLEGATE CT,
32,8/12/2024 7:16:59 AM,202408120045,WELFARE CHECK,0 Block of VILLA CT,
33,8/12/2024 7:26:43 AM,202408120046,FOLLOW UP,1900 Block of N TEXAS ST,
34,8/12/2024 7:30:13 AM,202408120047,AUDIBLE ALARM,3300 Block of N TEXAS ST,
35,8/12/2024 7:40:54 AM,202408120048,459RL BURGLARY - RESIDENTIAL - LATE,0 Block of FEAST CT,
36,8/12/2024 7:54:57 AM,202408120049,459VL BURGLARY - VEHICLE - LATE,2700 Block of N TEXAS ST,
37,8/12/2024 8:01:46 AM,202408120050,SECURITY CHECK,27200 Block of LINEAR PARK PATHWAY,
38,8/12/2024 8:04:42 AM,202408120051,SECURITY CHECK,200 Block of RED TOP RD,
39,8/12/2024 8:04:55 AM,202408120052,470L FORGERY - LATE,5300 Block of BAYRIDGE CT,
40,8/12/2024 8:25:19 AM,202408120054,CITIZEN ASSIST,2700 Block of N TEXAS ST,
41,8/12/2024 8:41:03 AM,202408120055,Traffic Stop,0 Block of NUT TREE RD,
42,8/12/2024 8:41:25 AM,202408120056,TRAFFIC HAZARD,0 Block of WB HWY 12,
43,8/12/2024 9:02:48 AM,202408120058,911 CELL PHONE HANG UP,1100 Block of WESTERN ST,
44,8/12/2024 9:03:46 AM,202408120059,AUDIBLE ALARM,600 Block of PARKER RD,
45,8/12/2024 9:06:03 AM,202408120060,22500 PARKING VIOLATION,0 Block of TRAVION CT,
46,8/12/2024 9:06:05 AM,202408120061,SECURITY CHECK,1300 Block of TRAVIS BL,
47,8/12/2024 9:06:45 AM,202408120062,470L FORGERY - LATE,5000 Block of BROOKDALE CR,
48,8/12/2024 9:11:31 AM,202408120063,FOUND PROPERTY,0 Block of LOPES RD,
49,8/12/2024 9:12:02 AM,202408120064,UNOCCUPIED SUSPICIOUS VEHICLE,900 Block of OAKBROOK DR,
50,8/12/2024 9:18:56 AM,202408120065,FOLLOW UP,4500 Block of BUSINESS CENTER DR,
51,8/12/2024 9:19:23 AM,202408120066,Traffic Stop,4900 Block of VANDEN RD,
52,8/12/2024 9:24:38 AM,202408120067,SUSPICIOUS PERSON WITH A WEAPON,1800 Block of N TEXAS ST,
53,8/12/2024 9:38:54 AM,202408120070,SECURITY CHECK,2000 Block of N TEXAS ST,
54,8/12/2024 9:48:05 AM,202408120074,SUSPICIOUS PERSON WITH A WEAPON,4300 Block of CENTRAL PL,
55,8/12/2024 9:56:01 AM,202408120075,415 DISTURBING THE PEACE,1300 Block of HOLIDAY LN,
56,8/12/2024 10:00:58 AM,202408120076,WELFARE CHECK,0 Block of DAWSON CREEK DR,
57,8/12/2024 10:03:45 AM,202408120077,VEHICLE ACCIDENT - MINOR INJURIES,0 Block of TRAVIS BL,
58,8/12/2024 10:12:45 AM,202408120078,911 CELL PHONE HANG UP,2400 Block of PERIWINKLE PL,
59,8/12/2024 10:14:04 AM,202408120079,415 DISTURBING THE PEACE,1300 Block of W TEXAS ST,
60,8/12/2024 10:14:57 AM,202408120080,602L TRESPASSING,2000 Block of CADENASSO DR,
61,8/12/2024 10:20:52 AM,202408120083,166 COURT ORDER VIOLATION,4500 Block of BUSINESS CENTER DR,
62,8/12/2024 10:22:19 AM,202408120084,SUSPICIOUS PERSON HOMELESS,200 Block of ALASKA AV,
63,8/12/2024 10:27:26 AM,202408120087,911 CELL PHONE HANG UP,2000 Block of CADENASSO DR,
64,8/12/2024 10:30:13 AM,202408120088,SUSPICIOUS PERSON HOMELESS,400 Block of EXECUTIVE CT N,
65,8/12/2024 10:33:34 AM,202408120090,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,1000 Block of FLICKER LN,
66,8/12/2024 10:39:31 AM,202408120092,PERSON DOWN,1900 Block of W TEXAS ST,
67,8/12/2024 10:39:46 AM,202408120093,911 CELL PHONE HANG UP,1000 Block of WEBSTER ST,
68,8/12/2024 10:47:23 AM,202408120095,TRESPASSING TRANSIENT/CAMP,300 Block of TRAVIS BL,
69,8/12/2024 10:47:36 AM,202408120096,Traffic Stop,7200 Block of E TABOR AV,
70,8/12/2024 10:48:31 AM,202408120097,SECURITY CHECK,4100 Block of ABERNATHY RD,
71,8/12/2024 10:50:52 AM,202408120098,WELFARE CHECK,1900 Block of MOOSUP CT,
72,8/12/2024 10:53:55 AM,202408120099,TRESPASSING TRANSIENT/CAMP,0 Block of SUNSET AV,
73,8/12/2024 10:54:56 AM,202408120100,CIVIL STANDBY,1000 Block of MCKINLEY ST,
74,8/12/2024 10:56:23 AM,202408120101,FOUND PROPERTY,1800 Block of SALISBURY DR,
75,8/12/2024 10:57:38 AM,202408120102,ABANDONED VEHICLE,1200 Block of SHORELINE CR,
76,8/12/2024 10:58:37 AM,202408120103,CITIZEN ASSIST FLAG DOWN,7200 Block of E TABOR AV,
77,8/12/2024 10:58:52 AM,202408120104,470L FORGERY - LATE,2100 Block of SANTA ANA DR,
78,8/12/2024 11:00:14 AM,202408120105,911 CELL PHONE HANG UP,0 Block of E TABOR AV,
79,8/12/2024 11:05:19 AM,202408120107,WELFARE CHECK,3500 Block of NELSON RD,
80,8/12/2024 11:07:07 AM,202408120109,ABANDONED VEHICLE,1900 Block of GARDEN MEADOW AV,
81,8/12/2024 11:08:45 AM,202408120110,AUDIBLE ALARM,1600 Block of W TEXAS ST,
82,8/12/2024 11:21:06 AM,202408120113,SUSPICIOUS PERSON HOMELESS,0 Block of NEITZEL RD,
83,8/12/2024 11:30:21 AM,202408120115,TRAFFIC HAZARD,0 Block of PENNSYLVANIA AV,
84,8/12/2024 11:33:44 AM,202408120116,911 HANG UP,100 Block of CANNON DR,
85,8/12/2024 11:39:46 AM,202408120117,594L VANDALISM - LATE,0 Block of W TEXAS ST,
86,8/12/2024 11:40:06 AM,202408120118,415 DISTURBING THE PEACE,5300 Block of DELOS CT,
87,8/12/2024 11:40:15 AM,202408120119,FLOCK HIT,0 Block of GOLD HILL RD OFF,
88,8/12/2024 11:44:40 AM,202408120120,911 CELL PHONE HANG UP,4500 Block of BUSINESS CENTER DR,
89,8/12/2024 11:51:51 AM,202408120122,VEHICLE ACCIDENT - MINOR INJURIES,0 Block of SUISUN VALLEY RD,
90,8/12/2024 11:56:15 AM,202408120123,SUSPICIOUS PERSON HOMELESS,5100 Block of BUSINESS CENTER DR,
91,8/12/2024 11:58:34 AM,202408120125,911 CELL PHONE HANG UP,1900 Block of GRANDE CR,
92,8/12/2024 12:07:03 PM,202408120126,911 HANG UP,400 Block of SKYMASTER CR,
93,8/12/2024 12:10:49 PM,202408120127,MISSING PERSON,2000 Block of PENNSYLVANIA AV,
94,8/12/2024 12:11:03 PM,202408120128,488 PETTY THEFT - LATE,2500 Block of N TEXAS ST,
95,8/12/2024 12:15:03 PM,202408120130,WARRANT - FELONY,0 Block of W TEXAS ST,
96,8/12/2024 12:25:59 PM,202408120132,SUSPICIOUS PERSON WITH A WEAPON,3000 Block of TRAVIS BL,
