,Date Time,inci #,Description,Address,dispo
0,7/7/2024 12:06:40 AM,202407070002,Traffic Stop,1900 Block of N TEXAS ST,
1,7/7/2024 12:06:48 AM,202407070003,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,0 Block of HOLIDAY LN,
2,7/7/2024 12:10:14 AM,202407070004,FIREWORKS,0 Block of FARLEIGH CT,
3,7/7/2024 12:12:12 AM,202407070005,911 CELL PHONE HANG UP,0 Block of W TEXAS ST,
4,7/7/2024 12:12:21 AM,202407070006,WELFARE CHECK,2300 Block of JOSIAH WING DR,
5,7/7/2024 12:14:08 AM,202407070007,AUDIBLE ALARM,100 Block of PITTMAN RD,
6,7/7/2024 12:20:07 AM,202407070008,FOUND PROPERTY,1200 Block of B GALE WILSON BL,
7,7/7/2024 12:22:52 AM,202407070009,Traffic Stop,9100 Block of N TEXAS ST,
8,7/7/2024 12:25:10 AM,202407070010,Traffic Stop,7200 Block of E TABOR AV,
9,7/7/2024 12:28:45 AM,202407070011,VEHICLE ACCIDENT - NO INJURIES,0 Block of TRAVIS BL,
10,7/7/2024 12:32:07 AM,202407070012,23152 DRUNK DRIVING,5300 Block of GRAMERCY CR,
11,7/7/2024 12:36:47 AM,202407070013,415E LOUD NOISE,0 Block of SEABROOK DR,
12,7/7/2024 1:00:30 AM,202407070015,415E LOUD NOISE,2900 Block of N TEXAS ST,
13,7/7/2024 1:03:49 AM,202407070017,PERSON DOWN,0 Block of HOLIDAY LN,
14,7/7/2024 1:08:59 AM,202407070018,FIREWORKS,2100 Block of ALTURAS CT,
15,7/7/2024 1:09:38 AM,202407070019,AUDIBLE ALARM,1800 Block of W TEXAS ST,
16,7/7/2024 1:09:41 AM,202407070020,FIREWORKS,0 Block of BARBOUR DR,
17,7/7/2024 1:10:06 AM,202407070021,SUSPICIOUS PERSON HOMELESS,2400 Block of N TEXAS ST,
18,7/7/2024 1:11:35 AM,202407070022,AUDIBLE ALARM,200 Block of ATLANTIC AV,
19,7/7/2024 1:13:13 AM,202407070023,FOLLOW UP,1000 Block of WEBSTER ST,
20,7/7/2024 1:16:32 AM,202407070024,Traffic Stop,7000 Block of DOVER AV,
21,7/7/2024 1:37:25 AM,202407070025,AUDIBLE ALARM,4700 Block of CANYON HILLS DR,
22,7/7/2024 1:43:30 AM,202407070026,415E LOUD NOISE,1900 Block of LARCHMONT CR,
