,Date Time,inci #,Description,Address,dispo
0,7/17/2024 12:09:04 AM,202407170001,STOLEN VEHICLE - RECOVERY,1000 Block of WEBSTER ST,
1,7/17/2024 12:26:30 AM,202407170002,Traffic Stop,0 Block of N TEXAS ST,
2,7/17/2024 12:41:19 AM,202407170003,Traffic Stop,9100 Block of N TEXAS ST,
3,7/17/2024 12:47:39 AM,202407170004,BIKE/PEDESTRIAN STOP,2000 Block of N TEXAS ST,
4,7/17/2024 1:00:27 AM,202407170005,AUDIBLE ALARM,2000 Block of MEYER WY,
5,7/17/2024 1:01:29 AM,202407170006,SECURITY CHECK,2900 Block of GULF DR,
6,7/17/2024 1:13:18 AM,202407170007,Traffic Stop,7200 Block of E TABOR AV,
7,7/17/2024 1:19:28 AM,202407170009,415E LOUD NOISE,1900 Block of PENNSYLVANIA AV,
8,7/17/2024 1:38:54 AM,202407170011,911 CELL PHONE HANG UP,0 Block of TABOR AV,
9,7/17/2024 1:38:56 AM,202407170012,417 BRANDISHING A WEAPON,2000 Block of PENNSYLVANIA AV,
10,7/17/2024 1:47:06 AM,202407170013,SECURITY CHECK,700 Block of MEADOWLARK DR,
11,7/17/2024 2:12:51 AM,202407170015,415V VERBAL FIGHT,1900 Block of GRANDE CR,
12,7/17/2024 2:15:42 AM,202407170016,SUSPICIOUS PERSON HOMELESS,1900 Block of W TEXAS ST,
13,7/17/2024 2:20:00 AM,202407170017,911 CELL PHONE HANG UP,300 Block of UNION AV,
14,7/17/2024 2:44:54 AM,202407170020,SUSPICIOUS PERSON,0 Block of PENNSYLVANIA AV,
15,7/17/2024 2:48:17 AM,202407170021,OCCUPIED SUSPICOUS VEHICLE,0 Block of KENSINGTON DR,
16,7/17/2024 2:53:11 AM,202407170023,10851L VEHICLE THEFT - LATE,1700 Block of SUNSET AV,
17,7/17/2024 3:01:23 AM,202407170024,314 INDECENT EXPOSURE,300 Block of TEXAS ST,
18,7/17/2024 3:11:43 AM,202407170025,Traffic Stop,27300 Block of WB AIR BASE PKWY,
19,7/17/2024 3:18:52 AM,202407170026,UNOCCUPIED SUSPICIOUS VEHICLE,11700 Block of WEBSTER ST,
20,7/17/2024 3:53:41 AM,202407170027,911 CELL PHONE HANG UP,0 Block of VILLA CT,
21,7/17/2024 3:58:51 AM,202407170029,SUSPICIOUS PERSON,1600 Block of PARK LN,
