,Date Time,inci #,Description,Address,dispo
0,8/13/2024 12:26:25 AM,202408130003,470 FORGERY,3000 Block of TRAVIS BL,
1,8/13/2024 1:34:43 AM,202408130004,Traffic Stop,11200 Block of UNION AV,
2,8/13/2024 1:38:42 AM,202408130005,459V BURGLARY - VEHICLE,1500 Block of WILSON ST,
3,8/13/2024 2:19:29 AM,202408130007,Traffic Stop,8400 Block of KENTUCKY ST,
4,8/13/2024 2:21:03 AM,202408130008,AUDIBLE ALARM,1300 Block of TRAVIS BL,
5,8/13/2024 2:22:57 AM,202408130009,SUBJECT SCREAMING FOR HELP,2300 Block of PEACH TREE CT,
6,8/13/2024 2:27:45 AM,202408130010,911 HANG UP,100 Block of NORTON ST,
7,8/13/2024 2:39:04 AM,202408130011,Traffic Stop,11200 Block of TRAVIS BL,
8,8/13/2024 2:49:20 AM,202408130012,UNOCCUPIED SUSPICIOUS VEHICLE,600 Block of BECK AV,
9,8/13/2024 2:50:17 AM,202408130013,UNOCCUPIED SUSPICIOUS VEHICLE,600 Block of BECK AV,
10,8/13/2024 2:59:01 AM,202408130015,WELFARE CHECK,1400 Block of W TEXAS ST,
11,8/13/2024 3:10:01 AM,202408130016,AUDIBLE ALARM,3300 Block of N TEXAS ST,
12,8/13/2024 3:20:53 AM,202408130017,415 DISTURBING THE PEACE,1000 Block of TEXAS ST,
13,8/13/2024 3:57:20 AM,202408130020,911 HANG UP,4700 Block of BUSINESS CENTER DR,
14,8/13/2024 4:09:07 AM,202408130021,SUSPICIOUS PERSON HOMELESS,1200 Block of OHIO ST,
15,8/13/2024 4:12:07 AM,202408130022,AUDIBLE ALARM,5100 Block of FULTON DR,
16,8/13/2024 4:26:06 AM,202408130023,911 HANG UP,2200 Block of N TEXAS ST,
17,8/13/2024 4:27:04 AM,202408130024,459VL BURGLARY - VEHICLE - LATE,3000 Block of GULF DR,
18,8/13/2024 4:29:02 AM,202408130025,911 CELL PHONE HANG UP,1900 Block of GRANDE CR,
19,8/13/2024 4:35:31 AM,202408130028,10851L VEHICLE THEFT - LATE,400 Block of E TRAVIS BL,
20,8/13/2024 6:18:17 AM,202408130029,SUSPICIOUS PERSON HOMELESS,1700 Block of ASTORIA DR,
21,8/13/2024 6:18:20 AM,202408130030,911 CELL PHONE HANG UP,900 Block of BRANDON WY,
22,8/13/2024 6:49:46 AM,202408130032,PARKING VIOLATION,600 Block of E TABOR AV,
23,8/13/2024 6:51:47 AM,202408130033,SUSPICIOUS PERSON HOMELESS,5000 Block of BUSINESS CENTER DR,
24,8/13/2024 7:15:36 AM,202408130034,SECURITY CHECK,1300 Block of W TEXAS ST,
25,8/13/2024 7:19:37 AM,202408130035,166L COURT ORDER VIOLATION - LATE,1900 Block of CLYDE JEAN PL,
26,8/13/2024 7:24:13 AM,202408130036,FOLLOW UP,2700 Block of N TEXAS ST,
27,8/13/2024 7:25:02 AM,202408130037,911 CELL PHONE HANG UP,4300 Block of THE MASTERS DR,
28,8/13/2024 7:28:18 AM,202408130038,AUDIBLE ALARM,3300 Block of N TEXAS ST,
29,8/13/2024 7:31:24 AM,202408130039,OCCUPIED SUSPICOUS VEHICLE,5700 Block of BECK AV,
30,8/13/2024 7:32:00 AM,202408130040,AUDIBLE ALARM,3300 Block of N TEXAS ST,
31,8/13/2024 7:37:52 AM,202408130041,SECURITY CHECK,4900 Block of VANDEN RD,
32,8/13/2024 7:38:41 AM,202408130042,415 DISTURBING THE PEACE,600 Block of AIR BASE PKWY,
33,8/13/2024 7:44:57 AM,202408130043,TRAFFIC HAZARD,0 Block of N TEXAS ST,
34,8/13/2024 7:46:27 AM,202408130044,SECURITY CHECK,1900 Block of CORDELIA RD,
35,8/13/2024 7:50:55 AM,202408130045,FOLLOW UP,500 Block of PARKER RD,
36,8/13/2024 7:54:36 AM,202408130046,AUDIBLE ALARM,2000 Block of N TEXAS ST,
37,8/13/2024 8:10:53 AM,202408130047,459VL BURGLARY - VEHICLE - LATE,1000 Block of BIRCH CT,
38,8/13/2024 8:11:05 AM,202408130048,AUDIBLE ALARM,500 Block of PARKER RD,
39,8/13/2024 8:13:04 AM,202408130049,911 CELL PHONE HANG UP,2200 Block of N TEXAS ST,
40,8/13/2024 8:18:13 AM,202408130050,COMMUNITY EVENT,1400 Block of GATEWAY BL,
41,8/13/2024 8:19:28 AM,202408130051,602L TRESPASSING,1500 Block of HOLIDAY LN,
42,8/13/2024 8:20:20 AM,202408130052,Traffic Stop,200 Block of DITTMER RD,
43,8/13/2024 8:22:25 AM,202408130053,415V VERBAL FIGHT,2200 Block of N TEXAS ST,
44,8/13/2024 8:25:48 AM,202408130054,415 DISTURBING THE PEACE,3900 Block of BUSINESS CENTER DR,
45,8/13/2024 8:40:18 AM,202408130055,ABANDONED VEHICLE,500 Block of SAN MARCO ST,
46,8/13/2024 8:40:37 AM,202408130056,273 5L DOMESTIC VIOLENCE - LATE,1400 Block of PASSION LN,
47,8/13/2024 8:52:03 AM,202408130059,VERIFY CITE VERIFICATION,1000 Block of WEBSTER ST,
48,8/13/2024 9:01:18 AM,202408130060,CITIZEN ASSIST,1500 Block of WOOD CREEK DR,
49,8/13/2024 9:05:25 AM,202408130061,WELFARE CHECK,0 Block of MANUEL CAMPOS PKWY,
50,8/13/2024 9:16:58 AM,202408130062,ABANDONED VEHICLE,2700 Block of PEPPERTREE DR,
51,8/13/2024 9:19:41 AM,202408130063,FOLLOW UP,1000 Block of WEBSTER ST,
52,8/13/2024 9:24:56 AM,202408130066,ABANDONED VEHICLE,1000 Block of WOODHOLL,
