,Date Time,inci #,Description,Address,dispo
0,7/31/2024 12:05:44 AM,202407310001,Traffic Stop,9700 Block of PENNSYLVANIA AV,
1,7/31/2024 12:16:59 AM,202407310002,911 CELL PHONE HANG UP,300 Block of DAPHNE DR,
2,7/31/2024 12:30:17 AM,202407310004,911 CELL PHONE HANG UP,3100 Block of SERRA CT,
3,7/31/2024 12:35:43 AM,202407310005,Traffic Stop,9100 Block of N TEXAS ST,
4,7/31/2024 12:36:01 AM,202407310006,Traffic Stop,8100 Block of HOLLY DR,
5,7/31/2024 1:00:07 AM,202407310008,Traffic Stop,9100 Block of N TEXAS ST,
6,7/31/2024 1:06:07 AM,202407310009,911 CELL PHONE HANG UP,2600 Block of CORDELIA RD,
7,7/31/2024 1:33:40 AM,202407310010,Traffic Stop,2200 Block of N TEXAS ST,
8,7/31/2024 1:41:42 AM,202407310011,SECURITY CHECK,0 Block of CANAL CT,
9,7/31/2024 2:02:39 AM,202407310012,AUDIBLE ALARM,2400 Block of BALTIC DR,
10,7/31/2024 2:52:28 AM,202407310014,MISSING JUVENILE,1100 Block of VAN BUREN ST,
11,7/31/2024 2:58:56 AM,202407310015,Traffic Stop,0 Block of N TEXAS ST,
12,7/31/2024 3:15:15 AM,202407310016,Traffic Stop,1500 Block of W TEXAS ST,
13,7/31/2024 3:17:47 AM,202407310017,SUSPICIOUS PERSON HOMELESS,1900 Block of W TEXAS ST,
14,7/31/2024 3:18:39 AM,202407310018,AUDIBLE ALARM,200 Block of E ATLANTIC AV,
15,7/31/2024 3:32:41 AM,202407310019,UNOCCUPIED SUSPICIOUS VEHICLE,0 Block of UTAH ST,
16,7/31/2024 3:38:55 AM,202407310020,SECURITY CHECK,0 Block of UTAH ST,
17,7/31/2024 4:12:46 AM,202407310024,SECURITY CHECK,6300 Block of CENTRAL PL,
18,7/31/2024 4:24:06 AM,202407310026,AUDIBLE ALARM,4900 Block of FULTON DR,
19,7/31/2024 4:24:27 AM,202407310027,TRESPASSING TRANSIENT/CAMP,1900 Block of N TEXAS ST,
20,7/31/2024 5:03:10 AM,202407310029,415 DISTURBING THE PEACE,2700 Block of N TEXAS ST,
21,7/31/2024 5:45:07 AM,202407310030,415E LOUD NOISE,200 Block of ALASKA AV,
22,7/31/2024 5:50:26 AM,202407310032,FOLLOW UP,1000 Block of WEBSTER ST,
23,7/31/2024 5:53:28 AM,202407310034,TRESPASSING TRANSIENT/CAMP,3300 Block of N TEXAS ST,
24,7/31/2024 6:14:08 AM,202407310035,SECURITY CHECK,1400 Block of WASHINGTON ST,
25,7/31/2024 6:14:41 AM,202407310036,CITIZEN ASSIST,1600 Block of MINNESOTA ST,
26,7/31/2024 6:16:45 AM,202407310037,AUDIBLE ALARM,1300 Block of GATEWAY BL,
27,7/31/2024 6:22:57 AM,202407310038,ABANDONED VEHICLE,500 Block of GREAT JONES ST,
28,7/31/2024 6:43:50 AM,202407310041,22500 PARKING VIOLATION,2300 Block of FAIRFIELD AV,
29,7/31/2024 6:51:12 AM,202407310042,AUDIBLE ALARM,3300 Block of N TEXAS ST,
30,7/31/2024 6:53:28 AM,202407310043,PARKING VIOLATION,2300 Block of FAIRFIELD AV,
31,7/31/2024 7:01:29 AM,202407310044,SUSPICIOUS PERSON HOMELESS,200 Block of E TABOR AV,
32,7/31/2024 7:04:58 AM,202407310045,SUSPICIOUS PERSON HOMELESS,900 Block of TEXAS ST,
33,7/31/2024 7:11:21 AM,202407310046,10851L VEHICLE THEFT - LATE,1900 Block of GRANDE CR,
34,7/31/2024 7:20:54 AM,202407310047,911 CELL PHONE HANG UP,2500 Block of HILBORN RD,
35,7/31/2024 7:28:03 AM,202407310048,911 CELL PHONE HANG UP,2800 Block of PARKVIEW TER,
36,7/31/2024 7:32:01 AM,202407310049,TRESPASSING TRANSIENT/CAMP,2000 Block of N TEXAS ST,
37,7/31/2024 7:41:14 AM,202407310050,23103 RECKLESS DRIVING,0 Block of WB I80,
38,7/31/2024 7:42:14 AM,202407310051,OCCUPIED SUSPICOUS VEHICLE,7300 Block of EB HWY 12 ON,
39,7/31/2024 7:46:01 AM,202407310052,Traffic Stop,2400 Block of N TEXAS ST,
