,Date Time,inci #,Description,Address,dispo
0,7/15/2024 12:00:31 AM,202407150001,SECURITY CHECK,800 Block of JEFFERSON ST,
1,7/15/2024 12:01:07 AM,202407150002,SUSPICIOUS PERSON,800 Block of JEFFERSON ST,
2,7/15/2024 12:04:26 AM,202407150003,WELFARE CHECK,2700 Block of N TEXAS ST,
3,7/15/2024 12:41:07 AM,202407150005,911 CELL PHONE HANG UP,0 Block of CORDELIA RD,
4,7/15/2024 12:44:58 AM,202407150006,242 BATTERY,2100 Block of N TEXAS ST,
5,7/15/2024 1:30:01 AM,202407150007,FIREWORKS,0 Block of DOVE WY,
6,7/15/2024 1:37:14 AM,202407150008,AUDIBLE ALARM,3200 Block of LAGUNITA CR,
7,7/15/2024 1:45:30 AM,202407150009,AUDIBLE ALARM,700 Block of MARIGOLD DR,
8,7/15/2024 2:00:07 AM,202407150010,20002L HIT AND RUN - PROPERTY DAMAGE - LATE,2400 Block of ORCHID ST,
9,7/15/2024 2:13:19 AM,202407150011,911 HANG UP,4700 Block of BUSINESS CENTER DR,
10,7/15/2024 2:53:47 AM,202407150012,SECURITY CHECK,800 Block of JEFFERSON ST,
11,7/15/2024 2:59:06 AM,202407150013,22500E BLOCKED DRIVEWAY,2000 Block of SAN GABRIEL ST,
12,7/15/2024 3:22:24 AM,202407150014,AUDIBLE ALARM,1400 Block of W TEXAS ST,
13,7/15/2024 3:42:01 AM,202407150015,FOLLOW UP,0 Block of TRAVIS BL,
14,7/15/2024 3:59:21 AM,202407150016,Traffic Stop,11000 Block of TANGLEWOOD DR,
15,7/15/2024 4:27:25 AM,202407150017,SUSPICIOUS PERSON HOMELESS,0 Block of TRAVIS BL,
16,7/15/2024 4:29:49 AM,202407150018,AUDIBLE ALARM,800 Block of WASHINGTON ST,
17,7/15/2024 4:55:29 AM,202407150020,911 CELL PHONE HANG UP,2800 Block of HORIZON CR,
18,7/15/2024 5:19:40 AM,202407150022,10851L VEHICLE THEFT - LATE,1400 Block of GARFIELD ST,
19,7/15/2024 5:32:43 AM,202407150023,FOLLOW UP,1000 Block of WEBSTER ST,
20,7/15/2024 6:16:18 AM,202407150024,Traffic Stop,1300 Block of TRAVIS BL,
21,7/15/2024 6:25:54 AM,202407150025,TRESPASSING TRANSIENT/CAMP,1200 Block of N TEXAS ST,
22,7/15/2024 6:59:14 AM,202407150027,BIKE/PEDESTRIAN STOP,300 Block of TRAVIS BL,
23,7/15/2024 7:17:38 AM,202407150028,Traffic Stop,9100 Block of N TEXAS ST,
24,7/15/2024 7:17:45 AM,202407150029,459CL BURGLARY - COMMERCIAL - LATE,400 Block of LOPES RD,
25,7/15/2024 7:17:58 AM,202407150030,SECURITY CHECK,200 Block of RED TOP RD,
26,7/15/2024 7:22:46 AM,202407150031,10851L VEHICLE THEFT - LATE,1400 Block of GARFIELD ST,
27,7/15/2024 7:38:22 AM,202407150032,TRESPASSING TRANSIENT/CAMP,3300 Block of N TEXAS ST,
28,7/15/2024 7:53:46 AM,202407150034,PERSON DOWN,3300 Block of N TEXAS ST,
29,7/15/2024 7:58:42 AM,202407150035,ABANDONED VEHICLE,0 Block of JOHNSON ST,
30,7/15/2024 8:08:51 AM,202407150037,Traffic Stop,7000 Block of DOVER AV,
31,7/15/2024 8:10:41 AM,202407150038,911 HANG UP,4700 Block of BUSINESS CENTER DR,
32,7/15/2024 8:14:06 AM,202407150039,594L VANDALISM - LATE,600 Block of TEXAS ST,
33,7/15/2024 8:15:19 AM,202407150040,911 CELL PHONE HANG UP,2100 Block of ALLSTON PL,
34,7/15/2024 8:20:38 AM,202407150041,242L BATTERY - LATE,0 Block of MEDINA CT,
35,7/15/2024 8:23:36 AM,202407150043,SECURITY CHECK,1300 Block of TRAVIS BL,
